Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.17519,0.922172,0.250846,28.0,24.0,18.0,168.0
57.0,-0.169479,0.954177,0.301853,28.0,24.0,18.0,168.0
62.0,-0.152686,0.984284,0.361333,28.0,24.0,18.0,168.0
65.0,-0.137858,1.02609,0.416148,28.0,24.0,18.0,168.0
69.0,-0.108777,1.10001,0.484914,28.0,24.0,18.0,168.0
73.0,-0.0767005,1.18799,0.541656,28.0,24.0,18.0,168.0
76.0,-0.0454217,1.27253,0.578736,28.0,24.0,18.0,168.0
79.0,-0.0192445,1.3345,0.597809,28.0,24.0,18.0,168.0
81.0,0.0051381,1.38846,0.613976,28.0,24.0,18.0,168.0
84.0,0.0331378,1.43874,0.623836,28.0,24.0,18.0,168.0
96.0,0.0597146,1.48947,0.635023,28.0,24.0,18.0,168.0
110.0,0.0510769,1.54294,0.646814,28.0,24.0,18.0,168.0
