Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.254291,-0.3562500000000002,0.405599,28.0,24.0,18.0,168.0
58.0,-0.233664,-0.27637,0.421664,28.0,24.0,18.0,168.0
60.0,-0.216006,-0.2238299999999999,0.424994,28.0,24.0,18.0,168.0
64.0,-0.193763,-0.15419,0.425781,28.0,24.0,18.0,168.0
67.0,-0.182802,-0.0960500000000001,0.425851,28.0,24.0,18.0,168.0
71.0,-0.167419,-0.0382299999999999,0.426999,28.0,24.0,18.0,168.0
75.0,-0.147139,0.0182599999999999,0.421247,28.0,24.0,18.0,168.0
78.0,-0.139289,0.0766499999999998,0.412585,28.0,24.0,18.0,168.0
83.0,-0.119508,0.1487199999999999,0.413121,28.0,24.0,18.0,168.0
88.0,-0.105251,0.1992699999999998,0.421398,28.0,24.0,18.0,168.0
94.0,-0.086961,0.2525199999999998,0.429588,28.0,24.0,18.0,168.0
101.0,-0.0627618,0.3089999999999999,0.439111,28.0,24.0,18.0,168.0
