Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.254291,-0.3562500000000002,0.405599,28.0,24.0,18.0,168.0
72.0,-0.239851,-0.29003,0.421346,28.0,24.0,18.0,168.0
76.0,-0.220925,-0.23841,0.42426,28.0,24.0,18.0,168.0
80.0,-0.200964,-0.1795200000000001,0.42563,28.0,24.0,18.0,168.0
84.0,-0.187202,-0.1261800000000001,0.425593,28.0,24.0,18.0,168.0
88.0,-0.17705,-0.06755,0.426136,28.0,24.0,18.0,168.0
92.0,-0.155854,-0.0114,0.425406,28.0,24.0,18.0,168.0
96.0,-0.14377,0.0479399999999998,0.415591,28.0,24.0,18.0,168.0
100.0,-0.132663,0.1015899999999998,0.411116,28.0,24.0,18.0,168.0
105.0,-0.1164979999999999,0.1585699999999998,0.414312,28.0,24.0,18.0,168.0
111.0,-0.096537,0.2191699999999998,0.419287,28.0,24.0,18.0,168.0
117.0,-0.078041,0.2705299999999999,0.429474,28.0,24.0,18.0,168.0
127.0,-0.0588345,0.3241299999999998,0.440484,28.0,24.0,18.0,168.0
