Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.208209,-0.39279,0.429708,28.0,24.0,18.0,168.0
61.0,-0.174987,-0.31775,0.422676,28.0,24.0,18.0,168.0
64.0,-0.132211,-0.24069,0.411363,28.0,24.0,18.0,168.0
66.0,-0.100243,-0.1775300000000002,0.399408,28.0,24.0,18.0,168.0
69.0,-0.078576,-0.1154600000000001,0.396226,28.0,24.0,18.0,168.0
73.0,-0.059014,-0.0584299999999999,0.392126,28.0,24.0,18.0,168.0
75.0,-0.0374397,0.0140399999999998,0.388961,28.0,24.0,18.0,168.0
77.0,-0.0138243999999999,0.0661899999999999,0.388214,28.0,24.0,18.0,168.0
80.0,0.0146626,0.14988,0.382318,28.0,24.0,18.0,168.0
86.0,0.05241,0.21702,0.38245,28.0,24.0,18.0,168.0
92.0,0.0938775999999999,0.2794999999999998,0.392174,28.0,24.0,18.0,168.0
100.0,0.14571,0.32328,0.39701,28.0,24.0,18.0,168.0
123.0,0.161967,0.37337,0.438178,28.0,24.0,18.0,168.0
