Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.213084,0.905767,0.224603,28.0,24.0,18.0,168.0
68.0,-0.225415,0.95731,0.30157,28.0,24.0,18.0,168.0
71.0,-0.237262,0.99567,0.353929,28.0,24.0,18.0,168.0
75.0,-0.251489,1.07297,0.437843,28.0,24.0,18.0,168.0
76.0,-0.25774,1.12408,0.481597,28.0,24.0,18.0,168.0
79.0,-0.262401,1.17522,0.520506,28.0,24.0,18.0,168.0
81.0,-0.266391,1.25766,0.569973,28.0,24.0,18.0,168.0
85.0,-0.265964,1.31558,0.602071,28.0,24.0,18.0,168.0
88.0,-0.264626,1.39782,0.642472,28.0,24.0,18.0,168.0
94.0,-0.263099,1.45562,0.669495,28.0,24.0,18.0,168.0
101.0,-0.255252,1.5072,0.684904,28.0,24.0,18.0,168.0
112.0,-0.241409,1.55752,0.687986,28.0,24.0,18.0,168.0
