Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.202273,0.885896,0.224689,28.0,24.0,18.0,168.0
79.0,-0.212766,0.933087,0.285911,28.0,24.0,18.0,168.0
83.0,-0.225392,0.995136,0.362651,28.0,24.0,18.0,168.0
84.0,-0.235579,1.04337,0.413009,28.0,24.0,18.0,168.0
88.0,-0.242945,1.101,0.463003,28.0,24.0,18.0,168.0
90.0,-0.247988,1.15422,0.496351,28.0,24.0,18.0,168.0
92.0,-0.2519,1.21265,0.526317,28.0,24.0,18.0,168.0
95.0,-0.25168,1.28577,0.556125,28.0,24.0,18.0,168.0
98.0,-0.252816,1.34017,0.574638,28.0,24.0,18.0,168.0
100.0,-0.253215,1.41393,0.598919,28.0,24.0,18.0,168.0
102.0,-0.252663,1.46699,0.612092,28.0,24.0,18.0,168.0
106.0,-0.253932,1.53869,0.630826,28.0,24.0,18.0,168.0
110.0,-0.248895,1.59035,0.641277,28.0,24.0,18.0,168.0
116.0,-0.242366,1.64767,0.64906,28.0,24.0,18.0,168.0
127.0,-0.247678,1.70371,0.647941,28.0,24.0,18.0,168.0
141.0,-0.261923,1.75379,0.63504,28.0,24.0,18.0,168.0
