Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.208222,-0.3928400000000001,0.429662,28.0,24.0,18.0,168.0
56.0,-0.180867,-0.3284900000000001,0.424348,28.0,24.0,18.0,168.0
58.0,-0.147558,-0.26885,0.415763,28.0,24.0,18.0,168.0
62.0,-0.116002,-0.20934,0.407398,28.0,24.0,18.0,168.0
65.0,-0.083539,-0.13005,0.397361,28.0,24.0,18.0,168.0
66.0,-0.0638758,-0.07359,0.393285,28.0,24.0,18.0,168.0
69.0,-0.0416543,0.0003299999999999,0.388322,28.0,24.0,18.0,168.0
73.0,-0.0198434999999999,0.0534399999999999,0.38843,28.0,24.0,18.0,168.0
77.0,0.0013072,0.11602,0.384289,28.0,24.0,18.0,168.0
80.0,0.02754856,0.17086,0.381741,28.0,24.0,18.0,168.0
84.0,0.0559183,0.2246899999999998,0.383122,28.0,24.0,18.0,168.0
88.0,0.0979809,0.2838999999999998,0.391993,28.0,24.0,18.0,168.0
98.0,0.148802,0.3250899999999999,0.397489,28.0,24.0,18.0,168.0
121.0,0.160233,0.3754599999999999,0.438801,28.0,24.0,18.0,168.0
