Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.254291,-0.3562500000000002,0.405599,28.0,24.0,18.0,168.0
58.0,-0.239851,-0.29003,0.421346,28.0,24.0,18.0,168.0
61.0,-0.220925,-0.23841,0.42426,28.0,24.0,18.0,168.0
64.0,-0.200964,-0.1795200000000001,0.42563,28.0,24.0,18.0,168.0
67.0,-0.184932,-0.1114700000000001,0.425859,28.0,24.0,18.0,168.0
71.0,-0.172587,-0.05271,0.426546,28.0,24.0,18.0,168.0
75.0,-0.150788,0.0029399999999999,0.423823,28.0,24.0,18.0,168.0
78.0,-0.141883,0.0623899999999999,0.414089,28.0,24.0,18.0,168.0
82.0,-0.129102,0.1138399999999999,0.410857,28.0,24.0,18.0,168.0
85.0,-0.113428,0.1698699999999999,0.415836,28.0,24.0,18.0,168.0
91.0,-0.093464,0.2283999999999999,0.420359,28.0,24.0,18.0,168.0
97.0,-0.071321,0.2832599999999998,0.432492,28.0,24.0,18.0,168.0
107.0,-0.0500769999999999,0.3352699999999999,0.449223,28.0,24.0,18.0,168.0
