Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.202319,0.886016,0.225037,28.0,24.0,18.0,168.0
79.0,-0.211443,0.923926,0.275387,28.0,24.0,18.0,168.0
84.0,-0.218978,0.964092,0.326807,28.0,24.0,18.0,168.0
88.0,-0.230142,1.01778,0.386745,28.0,24.0,18.0,168.0
92.0,-0.239446,1.07079,0.438103,28.0,24.0,18.0,168.0
96.0,-0.245691,1.13725,0.485769,28.0,24.0,18.0,168.0
97.0,-0.251105,1.19311,0.516856,28.0,24.0,18.0,168.0
99.0,-0.252279,1.24853,0.54234,28.0,24.0,18.0,168.0
101.0,-0.252704,1.32179,0.568949,28.0,24.0,18.0,168.0
103.0,-0.251653,1.37473,0.585103,28.0,24.0,18.0,168.0
106.0,-0.251264,1.44354,0.604134,28.0,24.0,18.0,168.0
109.0,-0.254699,1.5101,0.624158,28.0,24.0,18.0,168.0
114.0,-0.248895,1.59035,0.641277,28.0,24.0,18.0,168.0
120.0,-0.24263,1.6417,0.648549,28.0,24.0,18.0,168.0
127.0,-0.247373,1.6975,0.64861,28.0,24.0,18.0,168.0
142.0,-0.259443,1.74929,0.636593,28.0,24.0,18.0,168.0
