Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.213088,0.905977,0.224871,28.0,24.0,18.0,168.0
67.0,-0.223407,0.948327,0.287038,28.0,24.0,18.0,168.0
71.0,-0.235245,0.987569,0.343875,28.0,24.0,18.0,168.0
73.0,-0.243906,1.03044,0.394799,28.0,24.0,18.0,168.0
76.0,-0.254733,1.09917,0.460875,28.0,24.0,18.0,168.0
80.0,-0.2605,1.14994,0.502356,28.0,24.0,18.0,168.0
84.0,-0.264504,1.20283,0.538707,28.0,24.0,18.0,168.0
87.0,-0.266391,1.25766,0.569973,28.0,24.0,18.0,168.0
92.0,-0.265964,1.31558,0.602071,28.0,24.0,18.0,168.0
96.0,-0.264073,1.38288,0.634631,28.0,24.0,18.0,168.0
101.0,-0.265702,1.44,0.662806,28.0,24.0,18.0,168.0
108.0,-0.258536,1.4926,0.681237,28.0,24.0,18.0,168.0
116.0,-0.243633,1.5446,0.688027,28.0,24.0,18.0,168.0
