Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.21312,0.905941,0.224834,28.0,24.0,18.0,168.0
64.0,-0.222692,0.944141,0.280029,28.0,24.0,18.0,168.0
67.0,-0.233016,0.980959,0.334922,28.0,24.0,18.0,168.0
70.0,-0.248394,1.04846,0.415777,28.0,24.0,18.0,168.0
74.0,-0.254733,1.09917,0.460875,28.0,24.0,18.0,168.0
78.0,-0.2605,1.14994,0.502356,28.0,24.0,18.0,168.0
82.0,-0.264504,1.20283,0.538707,28.0,24.0,18.0,168.0
84.0,-0.266325,1.27078,0.577164,28.0,24.0,18.0,168.0
87.0,-0.266012,1.32698,0.607776,28.0,24.0,18.0,168.0
92.0,-0.264073,1.38288,0.634631,28.0,24.0,18.0,168.0
96.0,-0.266248,1.43439,0.660341,28.0,24.0,18.0,168.0
105.0,-0.259242,1.48809,0.680156,28.0,24.0,18.0,168.0
112.0,-0.245723,1.53905,0.687814,28.0,24.0,18.0,168.0
