Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0.0,-0.233156,-0.3866400000000001,0.41528,28.0,24.0,18.0,168.0
51.0,-0.226313,-0.3268600000000001,0.41469,28.0,24.0,18.0,168.0
56.0,-0.210694,-0.26641,0.412777,28.0,24.0,18.0,168.0
60.0,-0.192491,-0.20693,0.411663,28.0,24.0,18.0,168.0
64.0,-0.175535,-0.1435000000000001,0.409056,28.0,24.0,18.0,168.0
68.0,-0.169412,-0.0867299999999999,0.406974,28.0,24.0,18.0,168.0
73.0,-0.162649,-0.02383,0.402149,28.0,24.0,18.0,168.0
77.0,-0.158026,0.0374299999999998,0.400119,28.0,24.0,18.0,168.0
81.0,-0.154831,0.0981499999999999,0.39966,28.0,24.0,18.0,168.0
85.0,-0.150464,0.1556499999999998,0.39898,28.0,24.0,18.0,168.0
89.0,-0.144551,0.2132699999999998,0.402594,28.0,24.0,18.0,168.0
93.0,-0.131627,0.2636699999999998,0.40797,28.0,24.0,18.0,168.0
98.0,-0.111235,0.3180999999999998,0.405143,28.0,24.0,18.0,168.0
104.0,-0.090214,0.37198,0.396207,28.0,24.0,18.0,168.0
116.0,-0.080693,0.44031,0.415337,28.0,24.0,18.0,168.0
