Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
0,-0.202273,0.885896,0.224689
1,-0.202246,0.885894,0.224759
2,-0.202319,0.886016,0.225037
3,-0.202175,0.886094,0.225266
4,-0.201743,0.886322,0.22589
5,-0.20181,0.88647,0.226685
6,-0.202162,0.886571,0.227203
7,-0.202135,0.886633,0.227336
8,-0.202164,0.886726,0.227528
9,-0.202515,0.886756,0.227519
10,-0.202771,0.886724,0.22745
11,-0.202956,0.886708,0.227418
12,-0.203107,0.88671,0.227417
13,-0.203139,0.886699,0.227454
14,-0.203024,0.886637,0.227475
15,-0.203005,0.88659,0.227497
16,-0.203046,0.886549,0.227533
17,-0.20311,0.886517,0.227542
18,-0.203167,0.886492,0.227538
19,-0.203232,0.88651,0.227587
20,-0.203277,0.886577,0.227727
21,-0.203248,0.886628,0.227819
22,-0.203182,0.88671,0.227937
23,-0.203112,0.886781,0.228058
24,-0.203147,0.886918,0.228297
25,-0.203254,0.886907,0.228377
26,-0.203349,0.886906,0.228469
27,-0.203433,0.886898,0.22857
28,-0.203428,0.886897,0.22865
29,-0.203387,0.886908,0.228724
30,-0.203314,0.886953,0.228854
31,-0.203234,0.886992,0.228964
32,-0.203234,0.887063,0.229106
33,-0.203283,0.887122,0.229286
34,-0.203411,0.887131,0.229481
35,-0.203386,0.887099,0.229533
36,-0.203217,0.88705,0.229707
37,-0.203047,0.887025,0.229888
38,-0.203114,0.887053,0.229966
39,-0.203188,0.887177,0.230063
40,-0.203144,0.88732,0.230203
41,-0.20309,0.887391,0.230274
42,-0.203049,0.887437,0.230311
43,-0.202985,0.887465,0.230337
44,-0.20298,0.88749,0.230323
45,-0.202983,0.887484,0.230255
46,-0.20296,0.88746,0.230189
47,-0.202855,0.887324,0.230042
48,-0.202801,0.88727,0.230007
49,-0.202549,0.88719,0.229947
50,-0.202471,0.887182,0.22985
51,-0.202466,0.887166,0.229743
52,-0.202492,0.887141,0.229637
53,-0.202523,0.887098,0.229485
54,-0.202621,0.887027,0.229256
55,-0.202678,0.886994,0.229151
56,-0.202706,0.887005,0.229155
57,-0.202692,0.886988,0.229003
58,-0.202588,0.887032,0.228912
59,-0.202541,0.88705,0.228854
60,-0.202517,0.887053,0.228602
61,-0.202516,0.887008,0.228414
62,-0.201806,0.886882,0.228378
63,-0.201641,0.886795,0.228196
64,-0.201593,0.886737,0.228057
65,-0.201357,0.886329,0.227826
66,-0.201094,0.886109,0.227971
67,-0.200012,0.885851,0.228438
68,-0.199157,0.885823,0.228015
69,-0.198496,0.889713,0.231281
70,-0.1987,0.892349,0.234158
71,-0.204441,0.902712,0.245557
72,-0.20644,0.906794,0.25044
73,-0.209438,0.915186,0.261608
74,-0.211443,0.923926,0.275387
75,-0.212766,0.933087,0.285911
76,-0.215326,0.946763,0.305027
77,-0.217209,0.955287,0.316054
78,-0.218978,0.964092,0.326807
79,-0.223229,0.983737,0.350027
80,-0.227319,1.00711,0.374783
81,-0.232951,1.03036,0.399813
82,-0.235579,1.04337,0.413009
83,-0.237426,1.05657,0.425097
84,-0.239446,1.07079,0.438103
85,-0.242945,1.101,0.463003
86,-0.244538,1.11892,0.475202
87,-0.245691,1.13725,0.485769
88,-0.251105,1.19311,0.516856
89,-0.251602,1.23128,0.534118
90,-0.252279,1.24853,0.54234
91,-0.252247,1.26763,0.550071
92,-0.251926,1.30469,0.562699
93,-0.252816,1.34017,0.574638
94,-0.251394,1.38809,0.5891
95,-0.253215,1.41393,0.598919
96,-0.251508,1.43088,0.601389
97,-0.251264,1.44354,0.604134
98,-0.252663,1.46699,0.612092
99,-0.25346,1.4786,0.615584
100,-0.254404,1.48789,0.618746
101,-0.254699,1.5101,0.624158
102,-0.254205,1.5304,0.628935
103,-0.253932,1.53869,0.630826
104,-0.254662,1.54113,0.630225
105,-0.25563,1.54304,0.629841
106,-0.252518,1.56549,0.637362
107,-0.251407,1.57413,0.638372
108,-0.248895,1.59035,0.641277
109,-0.247661,1.60438,0.643306
110,-0.246741,1.61129,0.644502
111,-0.244927,1.62446,0.646596
112,-0.243869,1.63052,0.647412
113,-0.243154,1.63573,0.647965
114,-0.24263,1.6417,0.648549
115,-0.242366,1.64767,0.64906
116,-0.242058,1.6578,0.649909
117,-0.241598,1.66186,0.650295
118,-0.241531,1.66945,0.650915
119,-0.242138,1.67352,0.650891
120,-0.243857,1.68211,0.650212
121,-0.245052,1.68675,0.649734
122,-0.247022,1.69419,0.648947
123,-0.247373,1.6975,0.64861
124,-0.247553,1.7006,0.648287
125,-0.247941,1.70646,0.647603
126,-0.247807,1.70966,0.647163
127,-0.248215,1.71313,0.646509
128,-0.248978,1.71666,0.645709
129,-0.251741,1.72603,0.643031
130,-0.252,1.7288,0.6422
131,-0.251483,1.73292,0.641186
132,-0.251799,1.73254,0.641423
133,-0.255339,1.73241,0.641272
134,-0.256626,1.73222,0.641473
135,-0.262342,1.73212,0.641069
136,-0.25751,1.7432,0.638812
137,-0.260556,1.74298,0.638375
138,-0.261666,1.74286,0.63824
139,-0.259443,1.74929,0.636593
140,-0.261323,1.75276,0.635446
141,-0.261923,1.75379,0.63504
142,-0.262783,1.75468,0.634599
143,-0.263499,1.75549,0.634126
144,-0.263936,1.75633,0.633645
145,-0.264503,1.75736,0.633133
146,-0.265263,1.75762,0.633053
147,-0.26579,1.7577,0.632983
148,-0.266283,1.75786,0.632845
149,-0.26737,1.75864,0.632147
