Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
0,-0.128316,-0.2063600000000001,0.421882
1,-0.118506,-0.1934500000000001,0.418455
2,-0.11578225,-0.1897325,0.420109
3,-0.1130585,-0.1860150000000001,0.421763
4,-0.107611,-0.1785800000000001,0.425071
5,-0.1030825,-0.17226,0.4246545
6,-0.098554,-0.1659399999999999,0.424238
7,-0.090691,-0.1541400000000001,0.424396
8,-0.082649,-0.1416600000000001,0.423964
9,-0.0790685,-0.1358300000000001,0.423908
10,-0.075488,-0.1300000000000001,0.423852
11,-0.0685875,-0.1168600000000001,0.422523
12,-0.0620101,-0.10365,0.422731
13,-0.055999,-0.08956,0.422738
14,-0.0500752,-0.0753700000000001,0.423072
15,-0.0486188,-0.0721400000000001,0.42337925
16,-0.0471624,-0.0689100000000001,0.4236864999999999
17,-0.0442496,-0.0624500000000001,0.424301
18,-0.0376564999999999,-0.0492099999999999,0.423668
19,-0.0302304999999999,-0.03617,0.424886
20,-0.0264095499999999,-0.029725,0.4253615
21,-0.0225885999999999,-0.0232800000000001,0.425837
22,-0.0147408,-0.01096,0.426892
23,-0.0129487749999999,-0.00835,0.42696225
24,-0.0120527624999999,-0.0070449999999999,0.426997375
25,-0.0111567499999999,-0.0057399999999999,0.4270325
26,-0.0093647249999999,-0.0031299999999999,0.42710275
27,-0.0075726999999999,-0.00052,0.427173
28,-0.0039626999999999,0.00668,0.433482
29,0.0059655,0.022,0.432362
30,0.00791355,0.0252424999999999,0.431578
31,0.0098616,0.0284849999999999,0.430794
32,0.0137577,0.0349699999999999,0.429226
33,0.01676764,0.0403399999999999,0.428444
34,0.01827261,0.0430249999999999,0.428053
35,0.019025095,0.0443674999999998,0.4278575
36,0.01977758,0.0457099999999999,0.427662
37,0.02274578,0.0514149999999998,0.4274965
38,0.02571398,0.0571199999999998,0.427331
39,0.0311346,0.0681399999999998,0.427765
40,0.03715325,0.0787099999999998,0.42804
41,0.0394864,0.0867499999999998,0.434977
42,0.04459585,0.0919799999999999,0.4322405
43,0.0497053,0.09721,0.429504
44,0.0567734,0.10646,0.430737
45,0.058204825,0.1087699999999999,0.431257
46,0.05963625,0.1110799999999999,0.4317769999999999
47,0.061067675,0.1133899999999999,0.432297
48,0.0624991,0.1156999999999999,0.432817
49,0.06686355,0.1197799999999998,0.432256
50,0.071228,0.1238599999999998,0.431695
51,0.0766802,0.13127,0.431475
52,0.0794596499999999,0.1355299999999999,0.4316035
53,0.0822391,0.1397899999999998,0.431732
54,0.0828900125,0.1408474999999998,0.43174975
55,0.0835409249999999,0.1419049999999998,0.4317674999999999
56,0.08484275,0.1440199999999999,0.431803
57,0.0874464,0.14825,0.431874
58,0.08988925,0.1524049999999999,0.4321335
59,0.091110675,0.1544824999999998,0.43226325
60,0.0923321,0.1565599999999998,0.432393
61,0.09482545,0.1604749999999998,0.432936
62,0.0973188,0.1643899999999998,0.433479
63,0.1024139,0.17062,0.434079
64,0.1082926999999999,0.1773,0.435135
65,0.1130569,0.18418,0.435952
66,0.1180179,0.1903199999999998,0.436834
67,0.1222497999999999,0.1952799999999999,0.437723
68,0.1267791,0.2011299999999998,0.438913
69,0.135993,0.2037199999999999,0.441054
70,0.139617,0.2097299999999999,0.442393
71,0.142406,0.2149499999999999,0.443252
72,0.1445735,0.2173849999999998,0.4442144999999999
73,0.146741,0.2198199999999999,0.445177
74,0.151006,0.2244399999999999,0.447011
75,0.155452,0.2287599999999998,0.448915
76,0.156534,0.2298474999999998,0.44936825
77,0.157616,0.2309349999999998,0.4498215
78,0.158698,0.2320224999999998,0.45027475
79,0.15978,0.2331099999999999,0.450728
80,0.163083,0.2368199999999998,0.452303
81,0.164537,0.2390899999999999,0.452926
82,0.165991,0.24136,0.453549
83,0.168295,0.2455999999999998,0.454851
84,0.170375,0.2496499999999999,0.456102
85,0.172318,0.2527299999999999,0.457189
86,0.174704,0.25664,0.4572
87,0.1758245,0.258215,0.457965
88,0.176945,0.2597899999999999,0.45873
89,0.178729,0.2625999999999999,0.459334
90,0.1794235,0.2636749999999999,0.459582
91,0.17977075,0.2642124999999998,0.459706
92,0.180118,0.2647499999999998,0.45983
93,0.180902,0.2659099999999998,0.460079
94,0.181686,0.2670699999999999,0.460328
95,0.183226,0.2692899999999998,0.460752
96,0.1839679999999999,0.2702999999999999,0.461037
97,0.1847099999999999,0.2713099999999999,0.461322
98,0.186276,0.2732299999999998,0.461731
99,0.1869569999999999,0.2740349999999999,0.4618285
100,0.187638,0.27484,0.461926
101,0.189152,0.2767599999999999,0.461721
102,0.190623,0.2785199999999999,0.461265
103,0.191104,0.2793099999999999,0.461032
104,0.1912242499999999,0.2795074999999999,0.46097375
105,0.1913445,0.279705,0.4609155
106,0.191585,0.2801,0.460799
107,0.192145,0.28132,0.460495
108,0.192414,0.2820399999999999,0.460456
109,0.192683,0.2827599999999999,0.460417
110,0.193454,0.2841499999999999,0.460483
111,0.194361,0.2855399999999999,0.460784
112,0.195171,0.28711,0.46109
113,0.195281,0.2878649999999999,0.461316
114,0.195391,0.2886199999999999,0.461542
115,0.195474,0.2904199999999999,0.461765
116,0.1951995,0.2914049999999999,0.4619565
117,0.194925,0.2923899999999999,0.462148
118,0.194539,0.2932399999999999,0.462449
119,0.194153,0.2940899999999999,0.46275
120,0.194,0.2945949999999999,0.46307
121,0.193847,0.2950999999999999,0.46339
122,0.194019,0.29606,0.464218
123,0.1942555,0.2963349999999999,0.464736
124,0.194492,0.2966099999999998,0.465254
125,0.1947855,0.2968249999999999,0.4657735
126,0.195079,0.2970399999999999,0.466293
127,0.195545,0.2976799999999999,0.46711
128,0.195602,0.29806,0.46806
129,0.195514,0.2982699999999999,0.46862
130,0.195426,0.2984799999999998,0.46918
131,0.1953115,0.2986299999999998,0.4697655
132,0.195197,0.2987799999999998,0.470351
133,0.195113,0.2989299999999999,0.471527
134,0.195524,0.2987499999999998,0.472529
135,0.196263,0.2987499999999998,0.473149
136,0.196329,0.29776,0.474137
137,0.197875,0.2990699999999999,0.473644
138,0.1978559999999999,0.2993549999999999,0.4737695
139,0.1978464999999999,0.2994974999999999,0.47383225
140,0.1978369999999999,0.2996399999999999,0.473895
141,0.1976687499999999,0.2999349999999999,0.4739569999999999
142,0.1975004999999999,0.3002299999999999,0.4740189999999999
143,0.197164,0.3008199999999998,0.474143
144,0.196395,0.3022799999999999,0.474064
145,0.195754,0.3035299999999998,0.474209
146,0.195653,0.3038049999999999,0.474595
147,0.1956025,0.3039424999999999,0.474788
148,0.195552,0.3040799999999999,0.474981
149,0.19547,0.3042,0.475939
