Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0,-0.212977,0.925945,0.266872,28,24,18,168
1,-0.21288,0.926053,0.266957,28,24,18,168
2,-0.212775,0.926084,0.266959,28,24,18,168
3,-0.212831,0.926132,0.26694,28,24,18,168
4,-0.212909,0.926102,0.266897,28,24,18,168
5,-0.21296,0.926083,0.266858,28,24,18,168
6,-0.213006,0.926049,0.266769,28,24,18,168
7,-0.212934,0.926086,0.266808,28,24,18,168
8,-0.212784,0.926131,0.266855,28,24,18,168
9,-0.212802,0.926194,0.266878,28,24,18,168
10,-0.21289,0.926262,0.266862,28,24,18,168
11,-0.212893,0.926298,0.266783,28,24,18,168
12,-0.212907,0.926413,0.266856,28,24,18,168
13,-0.212811,0.926531,0.266837,28,24,18,168
14,-0.212731,0.926553,0.266786,28,24,18,168
15,-0.212705,0.926542,0.26666,28,24,18,168
16,-0.212757,0.926514,0.266597,28,24,18,168
17,-0.212868,0.926414,0.266402,28,24,18,168
18,-0.212913,0.926291,0.266208,28,24,18,168
19,-0.212876,0.926236,0.266137,28,24,18,168
20,-0.212724,0.926178,0.266073,28,24,18,168
21,-0.212761,0.926176,0.266084,28,24,18,168
22,-0.212805,0.926177,0.266082,28,24,18,168
23,-0.212843,0.926189,0.266058,28,24,18,168
24,-0.212811,0.926118,0.26586,28,24,18,168
25,-0.212813,0.926103,0.265795,28,24,18,168
26,-0.212635,0.926042,0.265626,28,24,18,168
27,-0.21253,0.926005,0.265567,28,24,18,168
28,-0.212331,0.926062,0.265635,28,24,18,168
29,-0.212278,0.926024,0.265544,28,24,18,168
30,-0.21224,0.925972,0.265448,28,24,18,168
31,-0.211789,0.925645,0.265176,28,24,18,168
32,-0.211775,0.925355,0.265057,28,24,18,168
33,-0.210882,0.924394,0.264541,28,24,18,168
34,-0.21052,0.923932,0.26383,28,24,18,168
35,-0.210582,0.924592,0.26414,28,24,18,168
36,-0.210834,0.925206,0.264555,28,24,18,168
37,-0.212069,0.925306,0.264701,28,24,18,168
38,-0.212339,0.924315,0.264126,28,24,18,168
39,-0.212239,0.924053,0.264627,28,24,18,168
40,-0.211415,0.923712,0.264989,28,24,18,168
41,-0.209825,0.923999,0.26599,28,24,18,168
42,-0.207708,0.925508,0.267902,28,24,18,168
43,-0.205178,0.928343,0.270828,28,24,18,168
44,-0.203052,0.931464,0.27388,28,24,18,168
45,-0.200953,0.935493,0.277784,28,24,18,168
46,-0.197503,0.943251,0.285988,28,24,18,168
47,-0.195656,0.946906,0.290392,28,24,18,168
48,-0.19381,0.949917,0.294697,28,24,18,168
49,-0.190959,0.953333,0.299813,28,24,18,168
50,-0.187911,0.956757,0.305261,28,24,18,168
51,-0.184521,0.960253,0.310718,28,24,18,168
52,-0.182012,0.963353,0.316177,28,24,18,168
