Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0,-0.213084,0.905767,0.224603,28,24,18,168
1,-0.212939,0.905733,0.224514,28,24,18,168
2,-0.212797,0.905744,0.224502,28,24,18,168
3,-0.212511,0.905746,0.22447,28,24,18,168
4,-0.212419,0.905719,0.22448,28,24,18,168
5,-0.212404,0.905636,0.224445,28,24,18,168
6,-0.212416,0.905581,0.224409,28,24,18,168
7,-0.212401,0.905561,0.224383,28,24,18,168
8,-0.212402,0.90556,0.224372,28,24,18,168
9,-0.212389,0.905624,0.224414,28,24,18,168
10,-0.2124,0.905668,0.224459,28,24,18,168
11,-0.212388,0.905731,0.22453,28,24,18,168
12,-0.212333,0.905733,0.224556,28,24,18,168
13,-0.212211,0.905695,0.224502,28,24,18,168
14,-0.212073,0.905653,0.224335,28,24,18,168
15,-0.211953,0.905705,0.224225,28,24,18,168
16,-0.211938,0.905717,0.224215,28,24,18,168
17,-0.211861,0.905648,0.22412,28,24,18,168
18,-0.211638,0.905385,0.223737,28,24,18,168
19,-0.211616,0.905352,0.22364,28,24,18,168
20,-0.211721,0.905461,0.223583,28,24,18,168
21,-0.211738,0.905503,0.223593,28,24,18,168
22,-0.211772,0.905562,0.223631,28,24,18,168
23,-0.211752,0.905599,0.223614,28,24,18,168
24,-0.211727,0.905608,0.223596,28,24,18,168
25,-0.211656,0.905529,0.223329,28,24,18,168
26,-0.211694,0.905438,0.223109,28,24,18,168
27,-0.211717,0.905429,0.223062,28,24,18,168
28,-0.211722,0.905428,0.223029,28,24,18,168
29,-0.211694,0.905447,0.223018,28,24,18,168
30,-0.211656,0.905459,0.222988,28,24,18,168
31,-0.211638,0.905452,0.222971,28,24,18,168
32,-0.211503,0.905429,0.22291,28,24,18,168
33,-0.211438,0.905417,0.222863,28,24,18,168
34,-0.211466,0.905416,0.222823,28,24,18,168
35,-0.211516,0.905421,0.222783,28,24,18,168
36,-0.211612,0.905444,0.2227,28,24,18,168
37,-0.211685,0.905484,0.222682,28,24,18,168
38,-0.21174,0.905528,0.222676,28,24,18,168
39,-0.211863,0.905577,0.222655,28,24,18,168
40,-0.212133,0.905633,0.222542,28,24,18,168
41,-0.212246,0.905594,0.222445,28,24,18,168
42,-0.212298,0.905566,0.22238,28,24,18,168
43,-0.212288,0.905532,0.222293,28,24,18,168
44,-0.212063,0.905599,0.222336,28,24,18,168
45,-0.211636,0.905577,0.222413,28,24,18,168
46,-0.211187,0.905456,0.222358,28,24,18,168
47,-0.211038,0.905407,0.222338,28,24,18,168
48,-0.210762,0.905364,0.222366,28,24,18,168
49,-0.210223,0.905517,0.222852,28,24,18,168
50,-0.209979,0.905697,0.22323,28,24,18,168
51,-0.209703,0.905797,0.223398,28,24,18,168
52,-0.209526,0.905998,0.223945,28,24,18,168
53,-0.20957,0.905929,0.224226,28,24,18,168
54,-0.209389,0.906072,0.224766,28,24,18,168
55,-0.209028,0.906328,0.225364,28,24,18,168
56,-0.208548,0.907824,0.227278,28,24,18,168
57,-0.20859,0.908788,0.228494,28,24,18,168
58,-0.2102,0.910533,0.232318,28,24,18,168
59,-0.210622,0.910091,0.232437,28,24,18,168
60,-0.211731,0.910852,0.234118,28,24,18,168
61,-0.213536,0.916815,0.242197,28,24,18,168
62,-0.214608,0.919538,0.245666,28,24,18,168
63,-0.215805,0.922641,0.249402,28,24,18,168
64,-0.217193,0.925522,0.253129,28,24,18,168
65,-0.218686,0.9291,0.257773,28,24,18,168
66,-0.219961,0.932813,0.262821,28,24,18,168
67,-0.221893,0.940012,0.273443,28,24,18,168
68,-0.225415,0.95731,0.30157,28,24,18,168
69,-0.229252,0.967362,0.317284,28,24,18,168
70,-0.233016,0.980959,0.334922,28,24,18,168
71,-0.237262,0.99567,0.353929,28,24,18,168
72,-0.239053,1.00413,0.364227,28,24,18,168
73,-0.242054,1.02121,0.384105,28,24,18,168
74,-0.243906,1.03044,0.394799,28,24,18,168
75,-0.251489,1.07297,0.437843,28,24,18,168
76,-0.25774,1.12408,0.481597,28,24,18,168
77,-0.2605,1.14994,0.502356,28,24,18,168
78,-0.262321,1.16097,0.511795,28,24,18,168
79,-0.262401,1.17522,0.520506,28,24,18,168
80,-0.265241,1.21743,0.547339,28,24,18,168
81,-0.266391,1.25766,0.569973,28,24,18,168
82,-0.266325,1.27078,0.577164,28,24,18,168
83,-0.266128,1.28312,0.584028,28,24,18,168
84,-0.265907,1.30424,0.596007,28,24,18,168
85,-0.265964,1.31558,0.602071,28,24,18,168
86,-0.265013,1.35128,0.617223,28,24,18,168
87,-0.264183,1.35421,0.617012,28,24,18,168
88,-0.264626,1.39782,0.642472,28,24,18,168
89,-0.266665,1.41148,0.648923,28,24,18,168
90,-0.266973,1.4181,0.65213,28,24,18,168
91,-0.266915,1.42418,0.655211,28,24,18,168
92,-0.266248,1.43439,0.660341,28,24,18,168
93,-0.264797,1.4449,0.665151,28,24,18,168
94,-0.263099,1.45562,0.669495,28,24,18,168
95,-0.262009,1.4601,0.671249,28,24,18,168
96,-0.264352,1.47142,0.674928,28,24,18,168
97,-0.261723,1.47942,0.677824,28,24,18,168
98,-0.259242,1.48809,0.680156,28,24,18,168
99,-0.257329,1.50024,0.683241,28,24,18,168
100,-0.256461,1.50387,0.684169,28,24,18,168
101,-0.255252,1.5072,0.684904,28,24,18,168
102,-0.253874,1.50984,0.685387,28,24,18,168
103,-0.252057,1.51309,0.685856,28,24,18,168
104,-0.250215,1.51715,0.686294,28,24,18,168
105,-0.248687,1.52087,0.686743,28,24,18,168
106,-0.247261,1.53185,0.687374,28,24,18,168
107,-0.244699,1.542,0.68795,28,24,18,168
108,-0.243633,1.5446,0.688027,28,24,18,168
109,-0.242158,1.54788,0.688098,28,24,18,168
110,-0.241206,1.55128,0.68809,28,24,18,168
111,-0.240882,1.55458,0.688049,28,24,18,168
112,-0.241409,1.55752,0.687986,28,24,18,168
113,-0.242863,1.55931,0.687897,28,24,18,168
114,-0.244496,1.56059,0.687792,28,24,18,168
115,-0.246305,1.56095,0.687661,28,24,18,168
116,-0.247566,1.56106,0.687511,28,24,18,168
117,-0.247683,1.56259,0.687336,28,24,18,168
118,-0.247434,1.56445,0.687146,28,24,18,168
119,-0.247064,1.56806,0.686703,28,24,18,168
120,-0.247232,1.56939,0.686479,28,24,18,168
121,-0.24733,1.57061,0.686262,28,24,18,168
122,-0.24767,1.5716,0.686044,28,24,18,168
123,-0.247955,1.57254,0.685845,28,24,18,168
124,-0.248225,1.57359,0.685645,28,24,18,168
125,-0.25114,1.57647,0.685184,28,24,18,168
126,-0.250821,1.57739,0.685045,28,24,18,168
127,-0.250692,1.57837,0.684893,28,24,18,168
128,-0.251278,1.58073,0.684534,28,24,18,168
129,-0.25179,1.58401,0.684136,28,24,18,168
130,-0.251764,1.58494,0.684031,28,24,18,168
131,-0.252691,1.58442,0.684009,28,24,18,168
132,-0.253022,1.58439,0.683997,28,24,18,168
133,-0.251273,1.5844,0.684333,28,24,18,168
134,-0.250623,1.58456,0.684397,28,24,18,168
135,-0.250008,1.58481,0.684444,28,24,18,168
136,-0.249393,1.58506,0.684488,28,24,18,168
137,-0.248062,1.58482,0.684667,28,24,18,168
138,-0.247765,1.58419,0.68478,28,24,18,168
139,-0.247354,1.58361,0.684883,28,24,18,168
140,-0.246572,1.58346,0.684921,28,24,18,168
141,-0.247075,1.58278,0.68496,28,24,18,168
142,-0.245708,1.58458,0.684715,28,24,18,168
143,-0.246228,1.58368,0.684726,28,24,18,168
144,-0.246086,1.58342,0.684727,28,24,18,168
145,-0.246319,1.58283,0.684713,28,24,18,168
146,-0.247123,1.58186,0.684594,28,24,18,168
147,-0.247589,1.58165,0.684495,28,24,18,168
148,-0.248755,1.58054,0.684294,28,24,18,168
149,-0.240197,1.58544,0.682846,28,24,18,168
