Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0,-0.2063,0.935777,0.263097,28,24,18,168
1,-0.206363,0.935728,0.263021,28,24,18,168
2,-0.206462,0.935684,0.262955,28,24,18,168
3,-0.206506,0.935608,0.262834,28,24,18,168
4,-0.206489,0.935541,0.262713,28,24,18,168
5,-0.206406,0.935527,0.262667,28,24,18,168
6,-0.206246,0.935548,0.262662,28,24,18,168
7,-0.206204,0.935567,0.262634,28,24,18,168
8,-0.20622,0.935556,0.262586,28,24,18,168
9,-0.206285,0.935532,0.262515,28,24,18,168
10,-0.206397,0.935501,0.262486,28,24,18,168
11,-0.206473,0.935458,0.262414,28,24,18,168
12,-0.206519,0.935435,0.262417,28,24,18,168
13,-0.2065,0.935419,0.262427,28,24,18,168
14,-0.20644,0.935407,0.262446,28,24,18,168
15,-0.206322,0.935416,0.26248,28,24,18,168
16,-0.206275,0.935404,0.262506,28,24,18,168
17,-0.206285,0.935383,0.262534,28,24,18,168
18,-0.206342,0.935354,0.262527,28,24,18,168
19,-0.206468,0.935283,0.262502,28,24,18,168
20,-0.206613,0.935221,0.262481,28,24,18,168
21,-0.206647,0.935134,0.262442,28,24,18,168
22,-0.20667,0.935077,0.262427,28,24,18,168
23,-0.206606,0.935033,0.262428,28,24,18,168
24,-0.206523,0.935011,0.262414,28,24,18,168
25,-0.206413,0.934978,0.262388,28,24,18,168
26,-0.206396,0.934981,0.262373,28,24,18,168
27,-0.20646,0.934994,0.262394,28,24,18,168
28,-0.206524,0.934993,0.262381,28,24,18,168
29,-0.206633,0.934995,0.262354,28,24,18,168
30,-0.206728,0.93501,0.262338,28,24,18,168
31,-0.206727,0.935044,0.262324,28,24,18,168
32,-0.206692,0.935044,0.262298,28,24,18,168
33,-0.206593,0.935054,0.262309,28,24,18,168
34,-0.206574,0.935063,0.26234,28,24,18,168
35,-0.206512,0.935094,0.262385,28,24,18,168
36,-0.206487,0.935123,0.262434,28,24,18,168
37,-0.206544,0.935137,0.262449,28,24,18,168
38,-0.206615,0.935121,0.262402,28,24,18,168
39,-0.206722,0.935083,0.262339,28,24,18,168
40,-0.206816,0.935072,0.262307,28,24,18,168
41,-0.206878,0.935102,0.262297,28,24,18,168
42,-0.206897,0.935166,0.262315,28,24,18,168
43,-0.206838,0.935223,0.262342,28,24,18,168
44,-0.206774,0.935251,0.262338,28,24,18,168
45,-0.206745,0.935256,0.262322,28,24,18,168
46,-0.2068,0.935226,0.262305,28,24,18,168
47,-0.206918,0.935145,0.262275,28,24,18,168
48,-0.207034,0.935028,0.262173,28,24,18,168
49,-0.207143,0.934922,0.262089,28,24,18,168
50,-0.207242,0.934844,0.262016,28,24,18,168
51,-0.20732,0.934782,0.261951,28,24,18,168
52,-0.207311,0.934741,0.261897,28,24,18,168
53,-0.207283,0.934703,0.261878,28,24,18,168
54,-0.207243,0.934698,0.261865,28,24,18,168
55,-0.207274,0.934716,0.261893,28,24,18,168
56,-0.207325,0.934746,0.261894,28,24,18,168
57,-0.20741,0.934765,0.261896,28,24,18,168
58,-0.207479,0.934776,0.261864,28,24,18,168
59,-0.207565,0.934769,0.261806,28,24,18,168
60,-0.207617,0.934784,0.261802,28,24,18,168
61,-0.20765,0.934794,0.261799,28,24,18,168
62,-0.207618,0.934811,0.261802,28,24,18,168
63,-0.207575,0.934834,0.261815,28,24,18,168
64,-0.207526,0.934857,0.261839,28,24,18,168
65,-0.207454,0.934856,0.26183,28,24,18,168
66,-0.207458,0.934872,0.26184,28,24,18,168
67,-0.207525,0.934861,0.261812,28,24,18,168
68,-0.207622,0.934848,0.261768,28,24,18,168
69,-0.207672,0.934813,0.261697,28,24,18,168
70,-0.207727,0.934799,0.261669,28,24,18,168
71,-0.207707,0.934791,0.261632,28,24,18,168
72,-0.207661,0.934805,0.261647,28,24,18,168
73,-0.207599,0.934829,0.261686,28,24,18,168
74,-0.207527,0.934848,0.261756,28,24,18,168
75,-0.207491,0.934879,0.261841,28,24,18,168
76,-0.20754,0.934901,0.261903,28,24,18,168
77,-0.207624,0.934893,0.261918,28,24,18,168
78,-0.207708,0.934895,0.261919,28,24,18,168
79,-0.2078,0.934898,0.261919,28,24,18,168
80,-0.207825,0.934927,0.261937,28,24,18,168
81,-0.207802,0.93498,0.261991,28,24,18,168
82,-0.207717,0.935021,0.262036,28,24,18,168
83,-0.2076,0.93506,0.262124,28,24,18,168
84,-0.207487,0.935104,0.262207,28,24,18,168
85,-0.207541,0.935143,0.262314,28,24,18,168
86,-0.207598,0.935093,0.262348,28,24,18,168
87,-0.207528,0.934984,0.262322,28,24,18,168
88,-0.207434,0.934863,0.26234,28,24,18,168
89,-0.207147,0.9347,0.262358,28,24,18,168
90,-0.206817,0.934486,0.262357,28,24,18,168
91,-0.206289,0.934186,0.262359,28,24,18,168
92,-0.205602,0.933824,0.262299,28,24,18,168
93,-0.204793,0.933665,0.262388,28,24,18,168
94,-0.20425,0.93368,0.2627,28,24,18,168
95,-0.204076,0.933502,0.263001,28,24,18,168
96,-0.204229,0.933158,0.263226,28,24,18,168
97,-0.204428,0.933185,0.263627,28,24,18,168
98,-0.204901,0.933303,0.26419,28,24,18,168
99,-0.205303,0.933734,0.2652,28,24,18,168
100,-0.204691,0.932528,0.264317,28,24,18,168
101,-0.203984,0.931661,0.263838,28,24,18,168
102,-0.204133,0.931488,0.263954,28,24,18,168
103,-0.206481,0.941224,0.275505,28,24,18,168
104,-0.208701,0.945642,0.280282,28,24,18,168
105,-0.211589,0.951034,0.285702,28,24,18,168
106,-0.214977,0.954074,0.289893,28,24,18,168
107,-0.2199,0.963179,0.297792,28,24,18,168
108,-0.224844,0.970782,0.305103,28,24,18,168
109,-0.230031,0.979036,0.313019,28,24,18,168
110,-0.235052,0.987855,0.321132,28,24,18,168
111,-0.240535,0.995769,0.329225,28,24,18,168
112,-0.246927,1.00527,0.338532,28,24,18,168
113,-0.253893,1.01497,0.34807,28,24,18,168
114,-0.259993,1.02205,0.356222,28,24,18,168
115,-0.266717,1.02847,0.364692,28,24,18,168
116,-0.276451,1.04359,0.37615,28,24,18,168
117,-0.28476,1.05434,0.386242,28,24,18,168
118,-0.292746,1.06464,0.395972,28,24,18,168
119,-0.300126,1.07598,0.405349,28,24,18,168
120,-0.308575,1.08868,0.415826,28,24,18,168
121,-0.317443,1.10193,0.426085,28,24,18,168
122,-0.326604,1.11548,0.436046,28,24,18,168
123,-0.335067,1.12859,0.444574,28,24,18,168
124,-0.337801,1.13715,0.446095,28,24,18,168
125,-0.353218,1.15333,0.462316,28,24,18,168
126,-0.362155,1.16548,0.470809,28,24,18,168
127,-0.370005,1.1763,0.477972,28,24,18,168
128,-0.378118,1.18652,0.485907,28,24,18,168
129,-0.386075,1.19602,0.493797,28,24,18,168
130,-0.395783,1.20823,0.501228,28,24,18,168
131,-0.404423,1.21771,0.507319,28,24,18,168
132,-0.413346,1.22726,0.5141,28,24,18,168
133,-0.421792,1.23694,0.520373,28,24,18,168
134,-0.428938,1.24641,0.526315,28,24,18,168
135,-0.435979,1.25576,0.531685,28,24,18,168
136,-0.441216,1.26398,0.536092,28,24,18,168
137,-0.446691,1.27278,0.540861,28,24,18,168
138,-0.452785,1.2818,0.544979,28,24,18,168
139,-0.459289,1.29061,0.548623,28,24,18,168
140,-0.466106,1.29921,0.552016,28,24,18,168
141,-0.47193,1.30623,0.554807,28,24,18,168
142,-0.478436,1.314,0.557932,28,24,18,168
143,-0.483771,1.32229,0.56109,28,24,18,168
144,-0.489547,1.32806,0.563756,28,24,18,168
145,-0.493838,1.33357,0.56591,28,24,18,168
146,-0.49791,1.33989,0.568556,28,24,18,168
147,-0.502892,1.34599,0.570657,28,24,18,168
148,-0.508571,1.35184,0.57224,28,24,18,168
149,-0.514394,1.35636,0.572899,28,24,18,168
