Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0,-0.202273,0.885896,0.224689,28,24,18,168
1,-0.202246,0.885894,0.224759,28,24,18,168
2,-0.202319,0.886016,0.225037,28,24,18,168
3,-0.201997,0.88621,0.225595,28,24,18,168
4,-0.201743,0.886322,0.22589,28,24,18,168
5,-0.201675,0.886408,0.226157,28,24,18,168
6,-0.20181,0.88647,0.226685,28,24,18,168
7,-0.201927,0.886488,0.226824,28,24,18,168
8,-0.202136,0.886537,0.227091,28,24,18,168
9,-0.202162,0.886571,0.227203,28,24,18,168
10,-0.202135,0.886633,0.227336,28,24,18,168
11,-0.202164,0.886726,0.227528,28,24,18,168
12,-0.20233,0.886757,0.227555,28,24,18,168
13,-0.202771,0.886724,0.22745,28,24,18,168
14,-0.202956,0.886708,0.227418,28,24,18,168
15,-0.203139,0.886699,0.227454,28,24,18,168
16,-0.203068,0.886676,0.227471,28,24,18,168
17,-0.203005,0.88659,0.227497,28,24,18,168
18,-0.203046,0.886549,0.227533,28,24,18,168
19,-0.20311,0.886517,0.227542,28,24,18,168
20,-0.203167,0.886492,0.227538,28,24,18,168
21,-0.203287,0.886524,0.227643,28,24,18,168
22,-0.203277,0.886577,0.227727,28,24,18,168
23,-0.203248,0.886628,0.227819,28,24,18,168
24,-0.203182,0.88671,0.227937,28,24,18,168
25,-0.203107,0.88686,0.228195,28,24,18,168
26,-0.203254,0.886907,0.228377,28,24,18,168
27,-0.203349,0.886906,0.228469,28,24,18,168
28,-0.203428,0.886897,0.22865,28,24,18,168
29,-0.203387,0.886908,0.228724,28,24,18,168
30,-0.203314,0.886953,0.228854,28,24,18,168
31,-0.203234,0.886992,0.228964,28,24,18,168
32,-0.203236,0.887108,0.22921,28,24,18,168
33,-0.203345,0.887138,0.22939,28,24,18,168
34,-0.203386,0.887099,0.229533,28,24,18,168
35,-0.203217,0.88705,0.229707,28,24,18,168
36,-0.203108,0.887044,0.229782,28,24,18,168
37,-0.203068,0.887037,0.229842,28,24,18,168
38,-0.203047,0.887025,0.229888,28,24,18,168
39,-0.203114,0.887053,0.229966,28,24,18,168
40,-0.203177,0.887109,0.23002,28,24,18,168
41,-0.203188,0.887177,0.230063,28,24,18,168
42,-0.20309,0.887391,0.230274,28,24,18,168
43,-0.203049,0.887437,0.230311,28,24,18,168
44,-0.20298,0.88749,0.230323,28,24,18,168
45,-0.202976,0.887493,0.230308,28,24,18,168
46,-0.202983,0.887484,0.230255,28,24,18,168
47,-0.20296,0.88746,0.230189,28,24,18,168
48,-0.202927,0.887387,0.230086,28,24,18,168
49,-0.202855,0.887324,0.230042,28,24,18,168
50,-0.202801,0.88727,0.230007,28,24,18,168
51,-0.202672,0.88725,0.230028,28,24,18,168
52,-0.202549,0.88719,0.229947,28,24,18,168
53,-0.202471,0.887182,0.22985,28,24,18,168
54,-0.202492,0.887141,0.229637,28,24,18,168
55,-0.202604,0.887053,0.229357,28,24,18,168
56,-0.202621,0.887027,0.229256,28,24,18,168
57,-0.202706,0.887005,0.229155,28,24,18,168
58,-0.202692,0.886988,0.229003,28,24,18,168
59,-0.202636,0.887009,0.228957,28,24,18,168
60,-0.202588,0.887032,0.228912,28,24,18,168
61,-0.202541,0.88705,0.228854,28,24,18,168
62,-0.202527,0.887069,0.228805,28,24,18,168
63,-0.202516,0.887008,0.228414,28,24,18,168
64,-0.202125,0.886921,0.228342,28,24,18,168
65,-0.201971,0.886923,0.228422,28,24,18,168
66,-0.201806,0.886882,0.228378,28,24,18,168
67,-0.201593,0.886737,0.228057,28,24,18,168
68,-0.201523,0.886557,0.227888,28,24,18,168
69,-0.201357,0.886329,0.227826,28,24,18,168
70,-0.200803,0.885972,0.228303,28,24,18,168
71,-0.200012,0.885851,0.228438,28,24,18,168
72,-0.199157,0.885823,0.228015,28,24,18,168
73,-0.198452,0.88631,0.228093,28,24,18,168
74,-0.1987,0.892349,0.234158,28,24,18,168
75,-0.204441,0.902712,0.245557,28,24,18,168
76,-0.210756,0.920513,0.268891,28,24,18,168
77,-0.211443,0.923926,0.275387,28,24,18,168
78,-0.212766,0.933087,0.285911,28,24,18,168
79,-0.213884,0.939105,0.294658,28,24,18,168
80,-0.215326,0.946763,0.305027,28,24,18,168
81,-0.217209,0.955287,0.316054,28,24,18,168
82,-0.218978,0.964092,0.326807,28,24,18,168
83,-0.223229,0.983737,0.350027,28,24,18,168
84,-0.225392,0.995136,0.362651,28,24,18,168
85,-0.227319,1.00711,0.374783,28,24,18,168
86,-0.230142,1.01778,0.386745,28,24,18,168
87,-0.232951,1.03036,0.399813,28,24,18,168
88,-0.239446,1.07079,0.438103,28,24,18,168
89,-0.241463,1.0843,0.450312,28,24,18,168
90,-0.242945,1.101,0.463003,28,24,18,168
91,-0.244538,1.11892,0.475202,28,24,18,168
92,-0.247988,1.15422,0.496351,28,24,18,168
93,-0.250805,1.16767,0.506783,28,24,18,168
94,-0.251105,1.19311,0.516856,28,24,18,168
95,-0.2519,1.21265,0.526317,28,24,18,168
96,-0.251602,1.23128,0.534118,28,24,18,168
97,-0.252279,1.24853,0.54234,28,24,18,168
98,-0.25168,1.28577,0.556125,28,24,18,168
