Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0,-0.212974,0.925831,0.266776,28,24,18,168
1,-0.212964,0.925861,0.2668,28,24,18,168
2,-0.212985,0.925907,0.266833,28,24,18,168
3,-0.212855,0.926056,0.266944,28,24,18,168
4,-0.212775,0.926084,0.266959,28,24,18,168
5,-0.212831,0.926132,0.26694,28,24,18,168
6,-0.21296,0.926083,0.266858,28,24,18,168
7,-0.212996,0.926053,0.266794,28,24,18,168
8,-0.213025,0.926044,0.266774,28,24,18,168
9,-0.213006,0.926049,0.266769,28,24,18,168
10,-0.212934,0.926086,0.266808,28,24,18,168
11,-0.212851,0.9261,0.26683,28,24,18,168
12,-0.212784,0.926131,0.266855,28,24,18,168
13,-0.212826,0.926215,0.266849,28,24,18,168
14,-0.21289,0.926262,0.266862,28,24,18,168
15,-0.212893,0.926298,0.266783,28,24,18,168
16,-0.212731,0.926553,0.266786,28,24,18,168
17,-0.212694,0.926559,0.26674,28,24,18,168
18,-0.212757,0.926514,0.266597,28,24,18,168
19,-0.212776,0.926452,0.26651,28,24,18,168
20,-0.212868,0.926414,0.266402,28,24,18,168
21,-0.212933,0.926355,0.266302,28,24,18,168
22,-0.212876,0.926236,0.266137,28,24,18,168
23,-0.212814,0.926193,0.266098,28,24,18,168
24,-0.212724,0.926178,0.266073,28,24,18,168
25,-0.212761,0.926176,0.266084,28,24,18,168
26,-0.212805,0.926177,0.266082,28,24,18,168
27,-0.212843,0.926189,0.266058,28,24,18,168
28,-0.212874,0.926195,0.266021,28,24,18,168
29,-0.212811,0.926118,0.26586,28,24,18,168
30,-0.21273,0.92608,0.26569,28,24,18,168
31,-0.212331,0.926062,0.265635,28,24,18,168
32,-0.212278,0.926024,0.265544,28,24,18,168
33,-0.211963,0.92581,0.265285,28,24,18,168
34,-0.211789,0.925645,0.265176,28,24,18,168
35,-0.211775,0.925355,0.265057,28,24,18,168
36,-0.211569,0.925119,0.265122,28,24,18,168
