Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z,arm_length,forearm_length,hand_length,height
0,-0.213088,0.905977,0.224871,28,24,18,168
1,-0.21312,0.905941,0.224834,28,24,18,168
2,-0.213134,0.905886,0.224751,28,24,18,168
3,-0.213024,0.905739,0.224542,28,24,18,168
4,-0.212939,0.905733,0.224514,28,24,18,168
5,-0.212797,0.905744,0.224502,28,24,18,168
6,-0.212658,0.905758,0.224485,28,24,18,168
7,-0.212419,0.905719,0.22448,28,24,18,168
8,-0.212405,0.905679,0.224476,28,24,18,168
9,-0.212404,0.905636,0.224445,28,24,18,168
10,-0.212401,0.905561,0.224383,28,24,18,168
11,-0.212393,0.905591,0.224378,28,24,18,168
12,-0.2124,0.905668,0.224459,28,24,18,168
13,-0.21241,0.905701,0.224498,28,24,18,168
14,-0.212251,0.905713,0.224538,28,24,18,168
15,-0.212211,0.905695,0.224502,28,24,18,168
16,-0.212166,0.90566,0.22441,28,24,18,168
17,-0.212073,0.905653,0.224335,28,24,18,168
18,-0.211988,0.905692,0.22426,28,24,18,168
19,-0.211953,0.905705,0.224225,28,24,18,168
20,-0.211938,0.905717,0.224215,28,24,18,168
21,-0.211887,0.905694,0.22418,28,24,18,168
22,-0.21177,0.905514,0.22394,28,24,18,168
23,-0.211616,0.905352,0.22364,28,24,18,168
24,-0.211721,0.905461,0.223583,28,24,18,168
25,-0.211738,0.905503,0.223593,28,24,18,168
26,-0.211727,0.905608,0.223596,28,24,18,168
27,-0.211708,0.905593,0.223529,28,24,18,168
28,-0.211694,0.905438,0.223109,28,24,18,168
29,-0.211656,0.905459,0.222988,28,24,18,168
30,-0.211556,0.90545,0.222953,28,24,18,168
31,-0.211466,0.905416,0.222823,28,24,18,168
32,-0.211516,0.905421,0.222783,28,24,18,168
33,-0.211588,0.905431,0.222743,28,24,18,168
34,-0.211612,0.905444,0.2227,28,24,18,168
35,-0.211685,0.905484,0.222682,28,24,18,168
36,-0.21174,0.905528,0.222676,28,24,18,168
37,-0.211863,0.905577,0.222655,28,24,18,168
38,-0.212066,0.905631,0.222601,28,24,18,168
39,-0.212133,0.905633,0.222542,28,24,18,168
40,-0.212298,0.905566,0.22238,28,24,18,168
41,-0.21232,0.905535,0.222337,28,24,18,168
42,-0.21232,0.905514,0.222291,28,24,18,168
43,-0.212063,0.905599,0.222336,28,24,18,168
44,-0.211902,0.905602,0.222338,28,24,18,168
45,-0.211763,0.905603,0.222384,28,24,18,168
46,-0.21152,0.905524,0.222383,28,24,18,168
47,-0.211308,0.905465,0.222339,28,24,18,168
48,-0.211187,0.905456,0.222358,28,24,18,168
49,-0.210762,0.905364,0.222366,28,24,18,168
50,-0.210433,0.905416,0.22258,28,24,18,168
51,-0.209703,0.905797,0.223398,28,24,18,168
52,-0.20957,0.905929,0.224226,28,24,18,168
53,-0.208725,0.907,0.226279,28,24,18,168
54,-0.208548,0.907824,0.227278,28,24,18,168
55,-0.20859,0.908788,0.228494,28,24,18,168
56,-0.208834,0.909685,0.229807,28,24,18,168
57,-0.209138,0.910327,0.230871,28,24,18,168
58,-0.209658,0.910782,0.232015,28,24,18,168
59,-0.211141,0.910186,0.233182,28,24,18,168
60,-0.213536,0.916815,0.242197,28,24,18,168
61,-0.217193,0.925522,0.253129,28,24,18,168
62,-0.218686,0.9291,0.257773,28,24,18,168
63,-0.220882,0.936649,0.268061,28,24,18,168
64,-0.221893,0.940012,0.273443,28,24,18,168
65,-0.223407,0.948327,0.287038,28,24,18,168
66,-0.225415,0.95731,0.30157,28,24,18,168
67,-0.229252,0.967362,0.317284,28,24,18,168
68,-0.231287,0.973789,0.326146,28,24,18,168
69,-0.233016,0.980959,0.334922,28,24,18,168
70,-0.235245,0.987569,0.343875,28,24,18,168
71,-0.239053,1.00413,0.364227,28,24,18,168
72,-0.240702,1.013,0.374775,28,24,18,168
73,-0.245909,1.04046,0.405709,28,24,18,168
74,-0.248394,1.04846,0.415777,28,24,18,168
75,-0.250452,1.05653,0.42495,28,24,18,168
76,-0.250095,1.08382,0.441962,28,24,18,168
77,-0.255904,1.11222,0.471069,28,24,18,168
78,-0.259235,1.13719,0.492205,28,24,18,168
79,-0.2605,1.14994,0.502356,28,24,18,168
80,-0.262321,1.16097,0.511795,28,24,18,168
81,-0.264504,1.20283,0.538707,28,24,18,168
82,-0.265241,1.21743,0.547339,28,24,18,168
83,-0.2679,1.23662,0.56186,28,24,18,168
84,-0.266391,1.25766,0.569973,28,24,18,168
85,-0.266325,1.27078,0.577164,28,24,18,168
86,-0.265938,1.29302,0.589675,28,24,18,168
87,-0.265964,1.31558,0.602071,28,24,18,168
88,-0.26594,1.33691,0.612385,28,24,18,168
89,-0.265832,1.34758,0.617451,28,24,18,168
90,-0.264073,1.38288,0.634631,28,24,18,168
91,-0.266665,1.41148,0.648923,28,24,18,168
92,-0.266248,1.43439,0.660341,28,24,18,168
93,-0.265702,1.44,0.662806,28,24,18,168
94,-0.264797,1.4449,0.665151,28,24,18,168
95,-0.264005,1.4502,0.667368,28,24,18,168
96,-0.263099,1.45562,0.669495,28,24,18,168
97,-0.262009,1.4601,0.671249,28,24,18,168
98,-0.264352,1.47142,0.674928,28,24,18,168
99,-0.262966,1.47581,0.676609,28,24,18,168
100,-0.261723,1.47942,0.677824,28,24,18,168
101,-0.260286,1.48366,0.679049,28,24,18,168
102,-0.258536,1.4926,0.681237,28,24,18,168
103,-0.258266,1.49628,0.682177,28,24,18,168
104,-0.255252,1.5072,0.684904,28,24,18,168
105,-0.253874,1.50984,0.685387,28,24,18,168
106,-0.252057,1.51309,0.685856,28,24,18,168
107,-0.248687,1.52087,0.686743,28,24,18,168
108,-0.247297,1.52441,0.687172,28,24,18,168
109,-0.247261,1.53185,0.687374,28,24,18,168
110,-0.246456,1.53576,0.687631,28,24,18,168
111,-0.244699,1.542,0.68795,28,24,18,168
112,-0.243633,1.5446,0.688027,28,24,18,168
113,-0.242158,1.54788,0.688098,28,24,18,168
114,-0.242863,1.55931,0.687897,28,24,18,168
115,-0.244496,1.56059,0.687792,28,24,18,168
116,-0.246305,1.56095,0.687661,28,24,18,168
117,-0.247683,1.56259,0.687336,28,24,18,168
118,-0.247434,1.56445,0.687146,28,24,18,168
119,-0.24723,1.56633,0.686929,28,24,18,168
120,-0.247232,1.56939,0.686479,28,24,18,168
121,-0.24733,1.57061,0.686262,28,24,18,168
122,-0.247955,1.57254,0.685845,28,24,18,168
123,-0.250821,1.57739,0.685045,28,24,18,168
124,-0.250692,1.57837,0.684893,28,24,18,168
125,-0.250899,1.5795,0.684714,28,24,18,168
126,-0.251278,1.58073,0.684534,28,24,18,168
127,-0.251524,1.58185,0.684386,28,24,18,168
128,-0.25179,1.58401,0.684136,28,24,18,168
129,-0.251764,1.58494,0.684031,28,24,18,168
130,-0.252212,1.58466,0.684021,28,24,18,168
131,-0.253079,1.58442,0.684025,28,24,18,168
132,-0.252696,1.58438,0.684116,28,24,18,168
133,-0.251273,1.5844,0.684333,28,24,18,168
134,-0.250008,1.58481,0.684444,28,24,18,168
135,-0.249354,1.58474,0.684574,28,24,18,168
136,-0.247765,1.58419,0.68478,28,24,18,168
