Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
142,-0.0289358,1.69054,0.64033
143,-0.0285067,1.69091,0.639788
144,-0.0286268,1.69061,0.639798
145,-0.0290268,1.69037,0.639966
146,-0.0294704,1.69019,0.640133
147,-0.0298251,1.68988,0.640298
148,-0.0305957,1.68933,0.640585
149,-0.0312986,1.68873,0.640863
150,-0.0319896,1.68802,0.641175
151,-0.0280048,1.68715,0.639552
152,-0.0282363,1.68653,0.639446
153,-0.0285215,1.68556,0.639447
154,-0.0291597,1.68448,0.63962
155,-0.0300082,1.68341,0.639853
156,-0.0305132,1.68246,0.639935
157,-0.0312283,1.68131,0.639989
158,-0.0313845,1.68034,0.639652
159,-0.0313132,1.67958,0.639038
160,-0.0309059,1.67896,0.638301
161,-0.031279,1.67821,0.637884
162,-0.0297477,1.67824,0.637128
163,-0.028471,1.67815,0.636629
164,-0.0338518,1.6744,0.637671
165,-0.0324529,1.67438,0.637247
166,-0.0353965,1.67072,0.637717
167,-0.0361398,1.66872,0.637585
168,-0.0368465,1.66661,0.63736
169,-0.0370337,1.66471,0.637
170,-0.0379239,1.66276,0.636784
171,-0.0386408,1.66067,0.636488
172,-0.0394479,1.6583,0.636183
173,-0.0401824,1.65578,0.63579
174,-0.0410225,1.65366,0.635426
175,-0.0424009,1.65107,0.635124
176,-0.043952,1.64824,0.634934
177,-0.0455399,1.64525,0.63487
178,-0.0468661,1.6425,0.634887
179,-0.0487002,1.63942,0.634847
180,-0.0503305,1.63575,0.634583
181,-0.0519848,1.63159,0.633926
182,-0.0529107,1.62808,0.632994
183,-0.0547815,1.62417,0.632104
184,-0.0565948,1.62024,0.631201
185,-0.0587257,1.61634,0.630442
186,-0.0610417,1.6122,0.629737
187,-0.0629386,1.60814,0.629041
188,-0.0653285,1.60289,0.628131
189,-0.0671673,1.59718,0.626886
190,-0.069064,1.59146,0.625441
191,-0.0706573,1.5866,0.624152
192,-0.0728319,1.58135,0.622881
193,-0.0750445,1.57641,0.621711
194,-0.077395,1.57162,0.62055
195,-0.0797903,1.56645,0.619148
196,-0.0816842,1.56135,0.617543
197,-0.0836211,1.55474,0.615198
198,-0.0855509,1.54784,0.612609
199,-0.0851671,1.54706,0.612604
200,-0.0855077,1.54607,0.613049
201,-0.0940548,1.53081,0.607819
202,-0.0977575,1.52508,0.606605
203,-0.101167,1.51868,0.604882
204,-0.103665,1.51265,0.602939
205,-0.105887,1.50537,0.600056
206,-0.108172,1.49801,0.597303
207,-0.110861,1.49101,0.595163
208,-0.11406,1.48438,0.593822
209,-0.117395,1.47844,0.593174
210,-0.120686,1.47196,0.59161
211,-0.124083,1.46475,0.589539
212,-0.12706,1.45733,0.586765
213,-0.129718,1.45087,0.58429
214,-0.132176,1.44375,0.581062
215,-0.134933,1.43642,0.578381
216,-0.137911,1.4291,0.576152
217,-0.140925,1.42202,0.573948
218,-0.143952,1.41539,0.572163
219,-0.145592,1.40878,0.568551
220,-0.149408,1.40077,0.566721
221,-0.151946,1.39281,0.564021
222,-0.154582,1.38507,0.562026
223,-0.156946,1.37685,0.559153
224,-0.159983,1.36778,0.55675
225,-0.16318,1.35862,0.554353
226,-0.166449,1.34992,0.55246
227,-0.170295,1.3447,0.554491
228,-0.174425,1.33883,0.556605
229,-0.178378,1.33299,0.558514
230,-0.18238,1.32697,0.56027
231,-0.18615,1.32133,0.561803
232,-0.190329,1.31515,0.563155
233,-0.194888,1.30833,0.5645
234,-0.199493,1.30117,0.565704
235,-0.197477,1.26552,0.528938
236,-0.201124,1.25917,0.529739
237,-0.202962,1.24688,0.522856
238,-0.205573,1.23707,0.519255
239,-0.209434,1.23018,0.519724
240,-0.21047,1.21994,0.511911
241,-0.213395,1.21119,0.507863
242,-0.216363,1.20261,0.503951
243,-0.219282,1.19397,0.500198
244,-0.222202,1.18553,0.496928
245,-0.223952,1.17786,0.493099
246,-0.22591,1.16941,0.488905
247,-0.22763,1.16125,0.48445
248,-0.22957,1.15346,0.480425
249,-0.230885,1.14644,0.476013
250,-0.232823,1.13849,0.471452
251,-0.23467,1.13063,0.466959
252,-0.236306,1.12289,0.462593
253,-0.237505,1.11638,0.458904
254,-0.238628,1.10884,0.454484
255,-0.239386,1.10158,0.449981
256,-0.239834,1.09471,0.4454
257,-0.240437,1.08841,0.441142
258,-0.240546,1.08315,0.436845
259,-0.242811,1.07812,0.434814
260,-0.242029,1.07143,0.428063
261,-0.24319,1.06538,0.424097
262,-0.243829,1.0599,0.420148
263,-0.244477,1.05336,0.415596
264,-0.244727,1.04668,0.410882
265,-0.244738,1.0401,0.406149
266,-0.245078,1.03416,0.401837
267,-0.244943,1.02968,0.397934
268,-0.245303,1.02513,0.393907
269,-0.24553,1.02092,0.390002
270,-0.245715,1.01678,0.38625
271,-0.245319,1.01302,0.382506
272,-0.244894,1.00844,0.378227
273,-0.244615,1.00369,0.373819
274,-0.244718,0.999181,0.369455
275,-0.245086,0.995608,0.365854
276,-0.245652,0.991833,0.361789
277,-0.246024,0.988533,0.357897
278,-0.246001,0.985546,0.354094
279,-0.245801,0.982608,0.350489
280,-0.245125,0.979866,0.346927
281,-0.244848,0.976353,0.342855
282,-0.244892,0.972611,0.338705
283,-0.245152,0.969001,0.334761
284,-0.245056,0.966136,0.331117
285,-0.245054,0.963204,0.327196
286,-0.244899,0.960511,0.323409
287,-0.244369,0.957852,0.319658
288,-0.243635,0.955324,0.316199
289,-0.243002,0.952838,0.312729
290,-0.242447,0.949914,0.308943
291,-0.242015,0.946955,0.305185
292,-0.241652,0.94426,0.30171
293,-0.241039,0.942302,0.298703
294,-0.240522,0.94031,0.295585
295,-0.239961,0.938506,0.29271
296,-0.239556,0.936719,0.290068
297,-0.238951,0.935049,0.287604
298,-0.238177,0.932841,0.284787
299,-0.237129,0.93042,0.281964
300,-0.235976,0.927886,0.279132
301,-0.235006,0.92552,0.276518
302,-0.234081,0.923167,0.274009
303,-0.233043,0.920765,0.271393
304,-0.231926,0.918432,0.268813
305,-0.230886,0.916077,0.266272
306,-0.229894,0.913922,0.264059
307,-0.228663,0.911336,0.261421
308,-0.227292,0.908853,0.258754
309,-0.225961,0.90673,0.256259
310,-0.224806,0.905505,0.254305
311,-0.223936,0.904941,0.252701
312,-0.223592,0.904937,0.251526
313,-0.223434,0.905047,0.250471
314,-0.223189,0.90504,0.249446
315,-0.222873,0.90521,0.248621
316,-0.222469,0.905226,0.247746
317,-0.222045,0.905209,0.247077
318,-0.221635,0.905217,0.246577
319,-0.221277,0.905464,0.24641
320,-0.221002,0.905942,0.246383
321,-0.221093,0.906466,0.246463
322,-0.221555,0.906893,0.246481
323,-0.222208,0.90701,0.246505
324,-0.222878,0.906748,0.246573
325,-0.223328,0.906275,0.246527
326,-0.22351,0.905871,0.246516
327,-0.223632,0.905706,0.246615
328,-0.223827,0.905609,0.24678
329,-0.223935,0.905611,0.247031
330,-0.224026,0.905635,0.247298
331,-0.224034,0.90561,0.247446
332,-0.223965,0.905453,0.247386
333,-0.224048,0.905406,0.247461
334,-0.224118,0.905379,0.247509
335,-0.224186,0.905338,0.247428
336,-0.224294,0.905318,0.247228
337,-0.224446,0.905372,0.247087
338,-0.22462,0.905492,0.246922
339,-0.224862,0.905568,0.24667
340,-0.225138,0.905591,0.246359
341,-0.225275,0.905611,0.246021
342,-0.225529,0.905616,0.245747
343,-0.225759,0.905655,0.245586
344,-0.225925,0.90574,0.245505
345,-0.226101,0.90585,0.245503
346,-0.22627,0.905938,0.245612
347,-0.22644,0.906023,0.245698
348,-0.226533,0.906086,0.245737
349,-0.226575,0.906162,0.245836
350,-0.226557,0.906175,0.245837
351,-0.226645,0.906148,0.245752
352,-0.226692,0.906118,0.245648
353,-0.226737,0.906139,0.245615
354,-0.226712,0.906135,0.245616
355,-0.226763,0.906133,0.245619
356,-0.22684,0.906112,0.245585
357,-0.226939,0.90611,0.245582
358,-0.227082,0.906098,0.245565
359,-0.227056,0.906109,0.245606
360,-0.227151,0.90611,0.245569
361,-0.227327,0.906158,0.245537
362,-0.227488,0.906203,0.245498
363,-0.227635,0.906283,0.245532
364,-0.227787,0.906388,0.245614
365,-0.227916,0.906523,0.245767
366,-0.228052,0.906574,0.24577
367,-0.228242,0.906624,0.245727
368,-0.228518,0.906631,0.24562
369,-0.228796,0.90656,0.245411
370,-0.229094,0.906462,0.245224
371,-0.22939,0.90643,0.245169
372,-0.229762,0.906425,0.245245
373,-0.229889,0.906423,0.245289
374,-0.229937,0.906417,0.245252
375,-0.230005,0.906502,0.245329
376,-0.230049,0.906576,0.245352
377,-0.230058,0.90665,0.245414
378,-0.230121,0.906779,0.24544
379,-0.23021,0.906939,0.24549
380,-0.230295,0.907048,0.245482
381,-0.230384,0.907112,0.245469
382,-0.230348,0.907158,0.24548
383,-0.230283,0.907202,0.245516
384,-0.23012,0.90724,0.245504
385,-0.229994,0.907256,0.245551
386,-0.229824,0.907273,0.245705
387,-0.229658,0.907305,0.245887
388,-0.229591,0.907252,0.245922
389,-0.229675,0.907194,0.245909
390,-0.229804,0.907074,0.245788
391,-0.230002,0.906957,0.245647
392,-0.230142,0.906879,0.245577
393,-0.230266,0.90686,0.245527
394,-0.230322,0.906934,0.245618
395,-0.230344,0.907016,0.245715
396,-0.230344,0.90712,0.245848
397,-0.23029,0.907257,0.246022
398,-0.230378,0.907341,0.24605
399,-0.230597,0.907393,0.245987
400,-0.230845,0.907412,0.245897
401,-0.231058,0.907412,0.245793
402,-0.231273,0.907406,0.245699
403,-0.231358,0.907418,0.245641
404,-0.23131,0.907517,0.245791
405,-0.231117,0.907551,0.245917
406,-0.230993,0.907596,0.246046
407,-0.230891,0.907634,0.246167
408,-0.230926,0.907691,0.246196
409,-0.231092,0.907724,0.246122
410,-0.231332,0.90775,0.24598
411,-0.231537,0.907754,0.245844
412,-0.231715,0.90778,0.245804
413,-0.231807,0.907842,0.245752
414,-0.231792,0.90791,0.24583
415,-0.231711,0.907981,0.245952
416,-0.231582,0.908036,0.246043
417,-0.231463,0.90806,0.246094
418,-0.231445,0.908004,0.245992
419,-0.231467,0.907978,0.245839
420,-0.231533,0.907946,0.245683
421,-0.231613,0.90796,0.245506
422,-0.231637,0.907995,0.245314
423,-0.231582,0.908022,0.245153
424,-0.231461,0.90801,0.245046
425,-0.231275,0.90797,0.244933
426,-0.23103,0.907895,0.244881
427,-0.230802,0.907809,0.244808
428,-0.230633,0.907725,0.244726
429,-0.230514,0.907669,0.244648
430,-0.230438,0.907613,0.244526
431,-0.230442,0.907623,0.244476
432,-0.230489,0.907635,0.244416
433,-0.230546,0.907672,0.244404
434,-0.23059,0.907712,0.244405
435,-0.230636,0.907735,0.244423
436,-0.230711,0.907733,0.24443
437,-0.230783,0.907738,0.24446
438,-0.23083,0.907759,0.244474
439,-0.230958,0.907794,0.244466
440,-0.23106,0.907841,0.244466
441,-0.231242,0.907876,0.244449
