Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
155,-0.585961,1.61032,0.552734
156,-0.58617,1.6102,0.552595
157,-0.58645,1.60996,0.552411
158,-0.586655,1.6097,0.552283
159,-0.586803,1.60954,0.552186
160,-0.586776,1.60944,0.552231
161,-0.586822,1.60929,0.552282
162,-0.586829,1.60913,0.552358
163,-0.586937,1.60885,0.552376
164,-0.587031,1.60871,0.552319
165,-0.587461,1.6079,0.552172
166,-0.587675,1.60768,0.55202
167,-0.587793,1.60754,0.55194
168,-0.588295,1.60644,0.551864
169,-0.588231,1.60629,0.551953
170,-0.588174,1.60613,0.552038
171,-0.588712,1.60526,0.55189
172,-0.588722,1.60513,0.551908
173,-0.588801,1.60498,0.551865
174,-0.58963,1.60398,0.551507
175,-0.589947,1.60353,0.551363
176,-0.59004,1.60334,0.551314
177,-0.590563,1.60242,0.551156
178,-0.590784,1.60184,0.551138
179,-0.586788,1.59945,0.553536
180,-0.587023,1.5988,0.553524
181,-0.587416,1.59801,0.553462
182,-0.587522,1.59749,0.553556
183,-0.58793,1.59656,0.553546
184,-0.5882,1.59549,0.553666
185,-0.587809,1.59502,0.554102
186,-0.586907,1.59489,0.554798
187,-0.585787,1.59495,0.555604
188,-0.584847,1.59488,0.556293
189,-0.584276,1.59408,0.556918
190,-0.584036,1.5927,0.55745
191,-0.583969,1.59076,0.558004
192,-0.58362,1.58842,0.558791
193,-0.582762,1.58651,0.559757
194,-0.579955,1.58638,0.561676
195,-0.579005,1.58381,0.562598
196,-0.576928,1.58336,0.563923
197,-0.574741,1.58334,0.565208
198,-0.5737,1.58469,0.565432
199,-0.571107,1.58153,0.56748
200,-0.570066,1.57932,0.568545
201,-0.567096,1.57905,0.569952
202,-0.565421,1.57668,0.571105
203,-0.564201,1.57355,0.572011
204,-0.563284,1.57016,0.5727
205,-0.564404,1.56734,0.572005
206,-0.560732,1.56492,0.574038
207,-0.558242,1.56626,0.575211
208,-0.557071,1.56098,0.575001
209,-0.553965,1.56009,0.575763
210,-0.550887,1.55908,0.576506
211,-0.549252,1.55594,0.576503
212,-0.547956,1.55196,0.576297
213,-0.547193,1.54749,0.575753
214,-0.546253,1.54379,0.575272
215,-0.546037,1.53927,0.574333
216,-0.544866,1.53487,0.573853
217,-0.543231,1.53075,0.573591
218,-0.53778,1.53172,0.57323
219,-0.535277,1.52845,0.573146
220,-0.533629,1.52326,0.572547
221,-0.531926,1.51752,0.571916
222,-0.530373,1.51199,0.571017
223,-0.528631,1.50769,0.570217
224,-0.526884,1.50319,0.569025
225,-0.524822,1.50413,0.569696
226,-0.522689,1.50474,0.57044
227,-0.520593,1.50487,0.571262
228,-0.518467,1.50468,0.57216
229,-0.514708,1.48072,0.564376
230,-0.511737,1.4758,0.56335
231,-0.508689,1.47124,0.562236
232,-0.505923,1.46745,0.561213
233,-0.503576,1.46287,0.559673
234,-0.501297,1.45808,0.558154
235,-0.499233,1.45316,0.5566
236,-0.497124,1.44829,0.555045
237,-0.495127,1.44418,0.553692
238,-0.493777,1.43972,0.55147
239,-0.49215,1.43518,0.5492
240,-0.48619,1.43005,0.548595
241,-0.48318,1.42558,0.547183
242,-0.480178,1.42027,0.545409
243,-0.476985,1.41448,0.54386
244,-0.473982,1.40862,0.542389
245,-0.471424,1.4035,0.541143
246,-0.468638,1.39827,0.539323
247,-0.465486,1.3932,0.537537
248,-0.462094,1.38829,0.535765
249,-0.458592,1.38341,0.533944
250,-0.455396,1.37892,0.532369
251,-0.454198,1.37755,0.532939
252,-0.448511,1.36819,0.528476
253,-0.445034,1.36241,0.526515
254,-0.441846,1.35716,0.524777
255,-0.438243,1.35173,0.522447
256,-0.43418,1.34602,0.520191
257,-0.429956,1.34025,0.517943
258,-0.425681,1.33432,0.515731
259,-0.422067,1.32907,0.513832
260,-0.417964,1.32284,0.511589
261,-0.413966,1.31654,0.50925
262,-0.410316,1.30963,0.506721
263,-0.407447,1.30287,0.504423
264,-0.403697,1.29522,0.501659
265,-0.399865,1.28696,0.49892
266,-0.395906,1.27848,0.496296
267,-0.392359,1.27032,0.494112
268,-0.38836,1.26266,0.491351
269,-0.384006,1.25431,0.488487
270,-0.379364,1.24607,0.485473
271,-0.374597,1.23786,0.482311
272,-0.370425,1.23079,0.479555
273,-0.369151,1.22466,0.479615
274,-0.36783,1.21824,0.479566
275,-0.366567,1.21152,0.479376
276,-0.365302,1.20459,0.479053
277,-0.364213,1.19854,0.478672
278,-0.342811,1.18007,0.459819
279,-0.338023,1.1711,0.456161
280,-0.333671,1.16233,0.452804
281,-0.329112,1.1546,0.449101
282,-0.32435,1.14604,0.445216
283,-0.319702,1.13786,0.441288
284,-0.315235,1.13013,0.43738
285,-0.311352,1.12314,0.43391
286,-0.307284,1.11664,0.430228
287,-0.303246,1.10952,0.426372
288,-0.299311,1.10237,0.422503
289,-0.295799,1.09764,0.419467
290,-0.292183,1.08974,0.415495
291,-0.288163,1.08363,0.411944
292,-0.284086,1.07797,0.408498
293,-0.280486,1.07277,0.405423
294,-0.276861,1.06835,0.402394
295,-0.273174,1.06386,0.399317
296,-0.269594,1.05944,0.396238
297,-0.266286,1.05508,0.393131
298,-0.263382,1.05082,0.390214
299,-0.260611,1.04702,0.387265
300,-0.257781,1.04302,0.384104
301,-0.25495,1.03926,0.38104
302,-0.252331,1.03577,0.378238
303,-0.249794,1.03289,0.375557
304,-0.247214,1.02967,0.372698
305,-0.244902,1.02649,0.369812
306,-0.243025,1.02341,0.367048
307,-0.241287,1.0205,0.364145
308,-0.239803,1.01818,0.361547
309,-0.238374,1.01566,0.358761
310,-0.237079,1.01309,0.355994
311,-0.236,1.01032,0.353353
