Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
124,-0.077251,0.1981999999999999,0.443529
125,-0.077205,0.19811,0.443608
126,-0.077085,0.1979699999999999,0.443791
127,-0.077016,0.1977599999999999,0.443745
128,-0.076885,0.1972699999999998,0.443533
129,-0.077078,0.1969499999999999,0.442761
130,-0.077208,0.1963999999999999,0.442647
131,-0.077899,0.1965799999999999,0.441518
132,-0.078022,0.19618,0.441647
133,-0.077974,0.1958499999999998,0.441808
134,-0.077471,0.1960799999999998,0.440456
135,-0.077145,0.1959899999999999,0.440008
136,-0.076996,0.1959499999999998,0.439519
137,-0.077034,0.1958599999999999,0.439065
138,-0.077171,0.1958199999999998,0.438601
139,-0.077145,0.1956599999999999,0.438395
140,-0.07748,0.1958299999999999,0.437779
141,-0.077413,0.1958099999999998,0.437478
142,-0.077269,0.1957299999999999,0.437212
143,-0.077305,0.1956799999999998,0.437194
144,-0.077394,0.1957599999999999,0.437126
145,-0.077775,0.1959699999999999,0.437115
146,-0.077968,0.1960999999999999,0.437017
147,-0.078717,0.1962499999999998,0.436771
148,-0.079044,0.1962999999999999,0.4365
149,-0.079098,0.19635,0.436329
150,-0.078936,0.1963399999999999,0.436275
151,-0.07886,0.1962899999999998,0.436387
152,-0.078261,0.1961499999999998,0.436509
153,-0.077922,0.1960899999999998,0.43656
154,-0.077668,0.1959899999999999,0.436539
155,-0.077437,0.1958199999999998,0.436428
156,-0.077396,0.1956299999999999,0.436377
157,-0.077301,0.1954799999999998,0.436191
158,-0.077406,0.1954499999999999,0.436069
159,-0.077541,0.1955299999999999,0.435967
160,-0.077511,0.1955599999999999,0.435883
161,-0.07731,0.1955099999999998,0.435849
162,-0.077062,0.19543,0.435857
163,-0.076873,0.1954099999999998,0.435869
164,-0.076667,0.1954399999999998,0.435826
165,-0.076545,0.1954599999999999,0.435806
166,-0.076482,0.1954199999999999,0.435774
167,-0.076497,0.1953699999999998,0.435799
168,-0.076693,0.1954099999999998,0.435613
169,-0.076794,0.19543,0.435535
170,-0.076891,0.1955,0.435435
171,-0.077008,0.1955499999999999,0.435372
172,-0.077116,0.1955799999999998,0.435294
173,-0.077198,0.1956,0.435176
174,-0.077325,0.1955799999999998,0.435043
175,-0.077509,0.19557,0.434941
176,-0.077828,0.1955599999999999,0.434854
177,-0.078239,0.1956399999999998,0.434728
178,-0.078716,0.1958099999999998,0.434582
179,-0.079173,0.1960599999999999,0.434449
180,-0.079501,0.1962499999999998,0.434305
181,-0.079618,0.19635,0.434284
182,-0.079572,0.1963599999999998,0.434293
183,-0.079426,0.1963699999999999,0.43433
184,-0.079341,0.1963999999999999,0.434349
185,-0.079317,0.1964399999999999,0.434411
186,-0.079374,0.1965099999999999,0.434476
187,-0.079466,0.19665,0.434521
188,-0.079583,0.1968599999999998,0.43458
189,-0.079651,0.1970699999999998,0.434682
190,-0.079635,0.1971399999999998,0.434726
191,-0.079519,0.1971499999999999,0.434735
192,-0.079425,0.19713,0.43476
193,-0.079486,0.19709,0.43486
194,-0.079635,0.1971099999999999,0.434948
195,-0.079815,0.1971799999999999,0.435028
196,-0.079867,0.1972499999999999,0.435051
197,-0.079896,0.1973499999999999,0.435013
198,-0.07984,0.1974599999999999,0.435037
199,-0.079805,0.1976299999999999,0.434944
200,-0.079877,0.19784,0.434718
201,-0.079851,0.1978599999999999,0.434493
202,-0.079911,0.1976,0.434496
203,-0.080335,0.1971899999999999,0.434702
204,-0.080937,0.1967499999999999,0.434902
205,-0.08153,0.1963699999999999,0.435039
206,-0.081973,0.1959999999999999,0.435179
207,-0.082305,0.1954199999999999,0.435367
208,-0.082667,0.1947799999999999,0.435486
209,-0.083045,0.1940899999999998,0.435379
210,-0.083445,0.1934,0.435113
211,-0.084022,0.1924199999999998,0.434796
212,-0.084848,0.1913099999999998,0.43447
213,-0.085866,0.1901299999999999,0.434181
214,-0.086949,0.1889699999999998,0.433913
215,-0.088207,0.1878799999999998,0.433978
216,-0.089425,0.18645,0.434159
217,-0.090751,0.1848499999999999,0.434566
218,-0.092113,0.1831799999999999,0.434934
219,-0.093705,0.18157,0.435544
220,-0.095419,0.1796999999999999,0.435901
221,-0.09726,0.1777299999999999,0.436211
222,-0.099215,0.17574,0.436554
223,-0.100993,0.1739899999999998,0.436895
224,-0.102903,0.1718499999999998,0.437157
225,-0.1049229999999999,0.1695599999999999,0.437404
226,-0.1070339999999999,0.1670799999999999,0.437629
227,-0.107439,0.1670099999999998,0.437973
228,-0.111301,0.1621399999999999,0.438142
229,-0.113435,0.1594299999999999,0.438375
230,-0.114962,0.15669,0.438327
231,-0.116518,0.1538199999999998,0.438273
232,-0.117904,0.1512199999999999,0.43815
233,-0.121974,0.1476499999999998,0.439544
234,-0.124534,0.1439899999999998,0.439459
235,-0.127339,0.1400399999999999,0.439155
236,-0.130044,0.1361299999999998,0.438388
237,-0.132675,0.1323999999999998,0.438295
238,-0.135303,0.1283799999999999,0.438023
239,-0.137793,0.1243199999999999,0.437914
240,-0.140336,0.1201399999999999,0.437871
241,-0.142545,0.1163199999999999,0.437728
242,-0.145019,0.11165,0.437017
243,-0.147452,0.1067399999999998,0.435834
244,-0.149893,0.1016099999999999,0.434391
245,-0.152107,0.0970999999999999,0.433206
246,-0.154694,0.0918299999999998,0.432146
247,-0.157186,0.0867,0.431517
248,-0.159554,0.0815699999999999,0.431248
249,-0.161518,0.0766399999999998,0.430783
250,-0.163655,0.0714999999999999,0.431045
251,-0.165957,0.0657999999999998,0.430692
252,-0.168585,0.0600399999999998,0.430008
253,-0.171628,0.0543,0.429149
254,-0.174679,0.0493399999999999,0.428486
255,-0.178084,0.0436599999999998,0.427573
256,-0.181646,0.0379399999999998,0.42695
257,-0.185109,0.0321099999999998,0.426444
258,-0.188254,0.0269499999999998,0.426326
259,-0.19141,0.02088,0.425962
260,-0.194172,0.0147399999999999,0.425283
261,-0.196902,0.0083999999999999,0.424844
262,-0.199542,0.0020299999999999,0.4243
263,-0.201842,-0.0036200000000001,0.424002
264,-0.204414,-0.00991,0.423205
265,-0.207048,-0.0162300000000001,0.422592
266,-0.209635,-0.0225600000000001,0.421891
267,-0.211916,-0.0281500000000001,0.421397
268,-0.214406,-0.03445,0.420238
269,-0.217161,-0.0409600000000001,0.419468
270,-0.220145,-0.0475400000000001,0.419087
271,-0.222784,-0.05349,0.419348
272,-0.225396,-0.06031,0.4194
273,-0.227627,-0.0668600000000001,0.419163
274,-0.229622,-0.0736000000000001,0.419197
275,-0.2314639999999999,-0.0803500000000001,0.419115
276,-0.233283,-0.08627,0.419191
277,-0.23537,-0.0925500000000001,0.418641
278,-0.2377149999999999,-0.0989200000000001,0.41836
279,-0.239959,-0.1051900000000001,0.418001
280,-0.2419929999999999,-0.11074,0.417784
281,-0.24419,-0.1170200000000001,0.417195
282,-0.246221,-0.1232300000000001,0.416401
283,-0.2486179999999999,-0.12979,0.415958
284,-0.2512839999999999,-0.1363700000000001,0.416088
285,-0.253171,-0.1426200000000002,0.416295
286,-0.2552959999999999,-0.1497600000000001,0.416513
287,-0.2574749999999999,-0.1580400000000001,0.416997
288,-0.25915,-0.1661000000000001,0.417113
289,-0.2617859999999999,-0.1725000000000001,0.41852
290,-0.2625189999999999,-0.1804799999999999,0.416331
291,-0.265841,-0.18697,0.416761
292,-0.2675419999999999,-0.1943700000000001,0.414581
293,-0.2701849999999999,-0.2005400000000001,0.414232
294,-0.2736369999999999,-0.20743,0.414755
295,-0.2745959999999999,-0.21455,0.414644
296,-0.2755019999999999,-0.2216500000000001,0.415196
297,-0.274427,-0.2219200000000001,0.414733
298,-0.2771829999999999,-0.2331100000000001,0.415903
299,-0.276138,-0.23848,0.414435
300,-0.278136,-0.24282,0.413802
301,-0.2788489999999999,-0.2471800000000001,0.412355
302,-0.2808199999999999,-0.2506600000000001,0.411693
303,-0.2826249999999999,-0.25485,0.411092
304,-0.28395,-0.25916,0.410704
305,-0.2820129999999999,-0.2642,0.411227
306,-0.2824379999999999,-0.26868,0.411294
307,-0.2814299999999999,-0.27265,0.411563
308,-0.2813839999999999,-0.2764,0.411246
309,-0.281807,-0.27987,0.410713
310,-0.282599,-0.2831600000000001,0.410089
311,-0.2833449999999999,-0.2860900000000002,0.409751
312,-0.2838889999999999,-0.2896400000000001,0.409613
313,-0.2840649999999999,-0.2932000000000001,0.409578
314,-0.28379,-0.2970700000000001,0.40966
315,-0.2831479999999999,-0.30067,0.40967
316,-0.283053,-0.3044800000000001,0.40952
317,-0.282375,-0.3082,0.40878
318,-0.282398,-0.31196,0.408174
319,-0.282584,-0.3156700000000001,0.407537
320,-0.2824919999999999,-0.3185500000000001,0.406877
321,-0.281912,-0.3212600000000001,0.406092
322,-0.2808299999999999,-0.3232900000000001,0.40544
323,-0.279304,-0.3246900000000001,0.405043
324,-0.277588,-0.3251700000000002,0.404837
325,-0.275682,-0.32549,0.40484
326,-0.274118,-0.3255000000000001,0.405027
327,-0.272931,-0.3253600000000001,0.405387
328,-0.2723649999999999,-0.32535,0.405837
329,-0.2722909999999999,-0.3253600000000001,0.406607
330,-0.272458,-0.3255300000000001,0.407288
331,-0.272665,-0.3260800000000001,0.407949
332,-0.272721,-0.3269000000000002,0.408551
333,-0.272638,-0.3278100000000001,0.409075
334,-0.272092,-0.3289500000000001,0.409132
335,-0.2718939999999999,-0.32982,0.410068
336,-0.271225,-0.3308900000000001,0.410527
337,-0.27046,-0.33192,0.410976
338,-0.2695019999999999,-0.3329600000000001,0.411331
339,-0.2686699999999999,-0.3337700000000001,0.41167
340,-0.2677179999999999,-0.33447,0.412037
341,-0.267009,-0.33498,0.41235
342,-0.266536,-0.33528,0.412601
343,-0.266298,-0.33535,0.412738
344,-0.2663649999999999,-0.33528,0.412781
345,-0.266657,-0.33514,0.412696
346,-0.267051,-0.33497,0.412564
347,-0.26741,-0.3348200000000001,0.412456
348,-0.267744,-0.33471,0.412375
349,-0.2679499999999999,-0.3347299999999999,0.412338
350,-0.268028,-0.33481,0.412393
351,-0.267986,-0.33494,0.412511
352,-0.267829,-0.3351000000000002,0.412673
353,-0.2675249999999999,-0.3353000000000001,0.412862
354,-0.267231,-0.33548,0.413042
355,-0.2668959999999999,-0.3356700000000001,0.413165
356,-0.2667029999999999,-0.3358000000000001,0.413271
357,-0.2665559999999999,-0.3359000000000001,0.41336
358,-0.2665539999999999,-0.3359400000000001,0.413412
359,-0.2666469999999999,-0.33596,0.41343
360,-0.2667429999999999,-0.3359000000000001,0.413446
361,-0.2667859999999999,-0.3358400000000001,0.413475
362,-0.266733,-0.3358100000000001,0.413512
363,-0.266555,-0.3358400000000001,0.413578
364,-0.2663649999999999,-0.3359800000000001,0.413641
365,-0.266179,-0.3361800000000001,0.413673
366,-0.266007,-0.3363900000000002,0.413728
367,-0.2658649999999999,-0.3365200000000001,0.413778
368,-0.265849,-0.3366,0.413801
369,-0.265904,-0.3365900000000001,0.413834
370,-0.2660809999999999,-0.33647,0.413858
371,-0.266213,-0.33633,0.413858
372,-0.2662609999999999,-0.33626,0.413855
373,-0.266181,-0.33626,0.413895
374,-0.266016,-0.33633,0.413955
375,-0.26576,-0.3364500000000001,0.414074
376,-0.2655749999999999,-0.3365900000000001,0.414195
377,-0.2654169999999999,-0.3366800000000001,0.414282
378,-0.265356,-0.3367,0.414351
379,-0.265345,-0.3366900000000001,0.414369
380,-0.265424,-0.3365900000000001,0.414424
381,-0.265561,-0.3365100000000001,0.414457
