Frame-No,RightHandIndex3-Joint-Posi-x,RightHandIndex3-Joint-Posi-y,RightHandIndex3-Joint-Posi-z
239,0.0540273,1.58196,0.634865
240,0.0523176,1.58112,0.634985
241,0.0511578,1.58083,0.634777
242,0.0498638,1.58036,0.634408
243,0.049042,1.57991,0.633664
244,0.0479844,1.57904,0.633033
245,0.0464228,1.57795,0.632616
246,0.0448679,1.57705,0.632339
247,0.0426163,1.57575,0.632356
248,0.0404435,1.57458,0.632309
249,0.0385804,1.57325,0.632054
250,0.0373857,1.5719,0.63161
251,0.0358139,1.56963,0.631348
252,0.0341992,1.56682,0.631166
253,0.0323001,1.56377,0.631132
254,0.0305911,1.56126,0.631092
255,0.0307911,1.5611,0.631023
256,0.0264404,1.55574,0.630935
257,0.0245275,1.55287,0.63068
258,0.0247595,1.55266,0.630629
259,0.0207895,1.54654,0.630463
260,0.0206431,1.5457,0.630758
261,0.0203883,1.5447,0.631151
262,0.0133928,1.53535,0.630613
263,0.0112539,1.53233,0.630422
264,0.0091177,1.52877,0.629929
265,0.00714698,1.52504,0.62938
266,0.00539189,1.52147,0.628735
267,0.0032392,1.51705,0.628583
268,0.0012304,1.51329,0.628346
269,-0.00143947,1.50936,0.627863
270,-0.00424696,1.50552,0.627165
271,-0.00684021,1.50199,0.626167
272,-0.0088121,1.49908,0.625151
273,-0.0107085,1.49538,0.623971
274,-0.0125545,1.49138,0.623029
275,-0.0146146,1.48696,0.622297
276,-0.0170692,1.48225,0.621594
277,-0.0194316,1.47835,0.62084
278,-0.0223226,1.47415,0.619756
279,-0.0250364,1.47015,0.618448
280,-0.0272838,1.46632,0.616996
281,-0.0290519,1.46316,0.615812
282,-0.0307782,1.45956,0.614391
283,-0.0326127,1.4559,0.613068
284,-0.0346391,1.45211,0.611682
285,-0.0367218,1.44894,0.610382
286,-0.0390628,1.44536,0.608513
287,-0.041421,1.44181,0.606412
288,-0.0434281,1.43822,0.60421
289,-0.0450677,1.43457,0.602155
290,-0.0462566,1.43133,0.600565
291,-0.0476233,1.42748,0.598777
292,-0.0491532,1.42342,0.596942
293,-0.050843,1.41927,0.594826
294,-0.0524293,1.41569,0.592763
295,-0.054189,1.41159,0.590023
296,-0.0557373,1.40726,0.587153
297,-0.0574447,1.40326,0.584606
298,-0.0586076,1.39965,0.582603
299,-0.0596678,1.39564,0.580342
300,-0.0606952,1.392,0.578173
301,-0.0623564,1.3872,0.576252
302,-0.0637724,1.38283,0.573699
303,-0.065013,1.37893,0.571198
304,-0.0665097,1.37422,0.568136
305,-0.0677843,1.36949,0.565181
306,-0.0687062,1.36471,0.562422
307,-0.0692513,1.36027,0.560209
308,-0.0696949,1.35566,0.55758
309,-0.0703268,1.35077,0.555217
310,-0.0713471,1.34593,0.55296
311,-0.0726894,1.34145,0.551086
312,-0.0741222,1.3367,0.548314
313,-0.0755953,1.33183,0.544942
314,-0.0769471,1.32668,0.541259
315,-0.0780575,1.3214,0.537521
316,-0.0788679,1.3164,0.534489
317,-0.0796176,1.31063,0.531039
318,-0.080282,1.30421,0.527718
319,-0.0810531,1.29746,0.524401
320,-0.0821256,1.29051,0.520944
321,-0.0836744,1.2841,0.518033
322,-0.0848064,1.27982,0.513958
323,-0.0887883,1.26903,0.511352
324,-0.0917332,1.26219,0.508766
325,-0.094802,1.25506,0.505713
326,-0.0973271,1.24842,0.502582
327,-0.10012,1.24065,0.499682
328,-0.102765,1.23253,0.496621
329,-0.105344,1.22458,0.493866
330,-0.107296,1.2174,0.490053
331,-0.109738,1.20962,0.485977
332,-0.112255,1.20222,0.481709
333,-0.114924,1.19536,0.478227
334,-0.117429,1.18902,0.474245
335,-0.12006,1.18185,0.470458
336,-0.122771,1.17401,0.4667
337,-0.125499,1.1658,0.463261
338,-0.127928,1.15715,0.458923
339,-0.129806,1.1495,0.454308
340,-0.132025,1.14083,0.449327
341,-0.134205,1.13251,0.44427
342,-0.136545,1.12462,0.439349
343,-0.138627,1.11809,0.435235
344,-0.141089,1.11065,0.430422
345,-0.143594,1.10322,0.425644
346,-0.145974,1.09565,0.420666
347,-0.148279,1.08799,0.415893
348,-0.149877,1.08136,0.410614
349,-0.15175,1.07389,0.404877
350,-0.153607,1.06678,0.399634
351,-0.155347,1.05992,0.394038
352,-0.156795,1.05428,0.389008
353,-0.158649,1.048,0.383781
354,-0.160524,1.04191,0.378595
355,-0.162414,1.03589,0.373309
356,-0.164246,1.0304,0.368582
357,-0.165986,1.02452,0.363028
358,-0.167703,1.01852,0.357213
359,-0.169248,1.013,0.351566
360,-0.171055,1.00753,0.346457
361,-0.172375,1.00273,0.341446
362,-0.173967,0.997092,0.336007
363,-0.175401,0.991513,0.330581
364,-0.176818,0.986156,0.325508
365,-0.177641,0.981856,0.320719
366,-0.178605,0.977353,0.315724
367,-0.180829,0.973505,0.313044
368,-0.180893,0.970428,0.307061
369,-0.182096,0.968018,0.30379
370,-0.183499,0.965293,0.300137
371,-0.184942,0.962404,0.296512
372,-0.186374,0.959217,0.292752
373,-0.18804,0.955828,0.289063
374,-0.189167,0.953042,0.285574
375,-0.190591,0.950191,0.281931
376,-0.191938,0.948005,0.278779
377,-0.193208,0.946424,0.27608
378,-0.194348,0.945345,0.274014
379,-0.195822,0.944088,0.271669
380,-0.19745,0.942546,0.269198
381,-0.197759,0.941271,0.266959
382,-0.198161,0.940263,0.265122
383,-0.198552,0.939149,0.263054
384,-0.198836,0.938002,0.260989
385,-0.206228,0.931137,0.254883
386,-0.207594,0.929124,0.252318
387,-0.208591,0.927621,0.250253
388,-0.209834,0.925949,0.248022
389,-0.21118,0.924253,0.245782
390,-0.212546,0.922422,0.243461
391,-0.213859,0.920546,0.241174
392,-0.21393,0.919677,0.240142
393,-0.214167,0.91884,0.239151
394,-0.214327,0.918254,0.238473
395,-0.214329,0.917895,0.238114
396,-0.21399,0.917573,0.237919
397,-0.218493,0.913093,0.231988
398,-0.218544,0.911869,0.230884
399,-0.218402,0.910624,0.229864
400,-0.218008,0.909573,0.229105
401,-0.217187,0.908387,0.228345
402,-0.216042,0.907276,0.227676
403,-0.214734,0.906463,0.227333
404,-0.213645,0.905894,0.227165
405,-0.213013,0.905578,0.227255
406,-0.212702,0.905279,0.227288
407,-0.212526,0.904955,0.227225
408,-0.21244,0.904451,0.22692
409,-0.212223,0.903804,0.226513
410,-0.211818,0.902904,0.225876
411,-0.211152,0.901896,0.225169
412,-0.210322,0.901016,0.224565
413,-0.209556,0.900791,0.224592
414,-0.20902,0.900886,0.224938
415,-0.208765,0.901126,0.225375
