speed,Latency,1,Ego_position,point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.speed,point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.delay,point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.speed,point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.speed,point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.objects.object4.heading,point.objects.object4.position[0],point.objects.object4.position[1],point.objects.object4.speed,point.objects.object4.velocity[0],point.objects.object4.velocity[1],point.objects.object5.position[0],point.objects.object5.position[1],point.objects.object5.time_delay_gap,rho,label
41.33163092,188.9583529,1,32.94857018,-3.136433681,-9.485021048,32.94857018,41.33163092,0.213227804,-41.3310809,2.729468486,-0.055884577,-19.60592719,10.22622575,0,0,-3.136433598,-12.09681768,30.57533895,62.93889465,0.324703791,-62.93805707,-3.136433598,-13.06566357,39.05674759,23.87213484,0.123157115,-23.87181715,-3.136433598,-13.0950946,44.76142871,33.32206793,0.171909625,-33.32162448,-15.31294763,5.869679323,188.9583529,2.504640734,1
29.59778973,142.6867716,1,30.3623684,-3.136433681,-9.471678786,30.3623684,29.59778973,0.152693508,-29.59739586,1.966371278,0.010365974,-19.65376135,5.965112615,0,0,-3.136433598,-12.4390271,30.39841845,79.20054326,0.408598161,-79.19948927,-3.136433598,-12.7203865,38.63817258,58.39625672,0.301268175,-58.39547959,-3.136433598,-12.77680217,49.57334736,58.46091013,0.301601724,-58.46013214,-8.68001249,10.60373881,142.6867716,5.041694697,1
21.28322055,119.0348679,1,44.96241824,-3.136433681,-9.547000711,44.96241824,21.28322055,0.109799064,-21.28293732,0.978916168,0.010365974,-19.68347831,8.83178974,0,0,-3.136433598,-12.93559571,29.60796528,25.85165339,0.133369515,-25.85130936,-3.136433598,-12.21697497,38.10095648,70.33816522,0.362876867,-70.33722917,-3.136433598,-12.25880988,46.20991122,54.98882355,0.283689117,-54.98809177,-14.77482579,6.656436516,119.0348679,1.483961451,1
30.93078101,149.0664263,1,48.76600201,-3.136433681,-9.566623469,48.76600201,30.93078101,0.159570343,-30.93036939,2.129624889,0.010365974,-19.65815541,6.388989943,0,0,-3.136433598,-12.77294408,30.08003437,67.74425259,0.349494788,-67.74335105,-3.136433598,-12.37819803,37.35241035,63.22949563,0.326203011,-63.22865418,-3.136433598,-12.44192044,49.70386626,68.38564933,0.352803774,-68.38473927,-10.14403784,10.09682176,149.0664263,1.199561358,1
28.09416803,134.3051644,0,39.37709691,-3.136433681,-9.518185935,39.37709691,28.09416803,0.144936399,-28.09379417,0.625207277,-0.188366633,-19.47002783,11.30788515,0,0,-3.136433598,-12.80327614,31.20847295,23.71307813,0.122336536,-23.71276256,-3.136433598,-12.36325208,39.20623284,48.64046291,0.250937719,-48.63981561,-3.136433598,-12.39565707,45.48736492,29.28413702,0.151077809,-29.28374731,-16.15098011,6.001420025,134.3051644,0.977481004,1
45.78034856,114.4087778,1,30.35878397,-3.136433681,-9.471660294,30.35878397,45.78034856,0.236178515,-45.77973934,2.925642806,-0.188366633,-19.46308482,11.34430719,0,0,-3.136433598,-12.09043512,32.46126155,61.29469352,0.316221304,-61.29387782,-3.136433598,-13.07450696,37.64785289,45.96945075,0.237157881,-45.96883899,-3.136433598,-13.12266822,46.98305868,67.50555253,0.348263326,-67.50465417,-15.50948692,6.981599717,114.4087778,2.82909966,1
44.47909601,191.8671389,0,49.53886897,-3.136433681,-9.570610704,49.53886897,44.47909601,0.229465418,-44.47850411,2.469647697,0.010365974,-19.65125689,5.723517229,0,0,-3.136433598,-12.63942919,29.67264263,66.07226527,0.340868951,-66.07138599,-3.136433598,-12.50574304,36.60298657,27.97976353,0.144348504,-27.97939118,-3.136433598,-12.55650437,46.44216766,66.83782537,0.3448185,-66.8369359,-10.6195421,8.962799473,191.8671389,0.94970673,1
46.57948716,144.3192164,0,45.29786836,-3.136433681,-9.548731304,45.29786836,46.57948716,0.240301231,-46.57886731,2.375889483,-0.055884577,-19.63222242,9.756188085,0,0,-3.136433598,-12.2869666,32.65866047,72.84701397,0.375820098,-72.84604453,-3.136433598,-12.89878803,41.48409333,54.13814465,0.279300437,-54.13742419,-3.136433598,-12.94605275,50.64551961,69.70337659,0.359601972,-69.70244899,-14.35588184,9.958897516,144.3192164,0.608565319,1
36.2823499,148.009368,1,37.15266976,-3.136433681,-9.506710075,37.15266976,36.2823499,0.187178818,-36.28186708,2.410508972,-0.055884577,-19.59304862,10.45643528,0,0,-3.136433598,-13.0162449,29.30693047,77.62735885,0.400482052,-77.62632579,-3.136433598,-12.13836514,38.79707349,75.45004326,0.389249211,-75.44903918,-3.136433598,-12.17656206,46.20086683,33.03528951,0.170430126,-33.03484988,-9.031592347,8.803251111,148.009368,1.067494726,1
26.78370296,126.3724018,1,45.46513615,-3.136433681,-9.549594242,45.46513615,26.78370296,0.138175776,-26.78334654,2.225634251,-0.188366633,-19.40871159,11.6295414,0,0,-3.136433598,-12.92867764,32.98807635,31.10016643,0.160446763,-31.09975255,-3.136433598,-12.25942478,41.60810452,24.12192875,0.12444581,-24.12160774,-3.136433598,-12.30287605,50.03036124,30.51943283,0.15745074,-30.51902668,-20.22111383,8.480276992,126.3724018,1.184365182,1
46.82182795,130.2754716,1,40.20645969,-3.136433681,-9.522464633,40.20645969,46.82182795,0.241551455,-46.82120487,2.498844448,0.010365974,-19.64976422,5.579526096,0,0,-3.136433598,-12.32648998,33.45813267,58.41193884,0.301349079,-58.4111615,-3.136433598,-12.87054395,42.87082182,62.97730968,0.324901975,-62.97647158,-3.136433598,-12.90108278,48.79023064,21.26741428,0.109719277,-21.26713125,-12.14435721,11.5178756,130.2754716,2.840865978,1
42.6421453,134.4865264,1,30.82557922,-3.136433681,-9.474068499,30.82557922,42.6421453,0.219988682,-42.64157784,0.457433764,0.010365974,-19.67258841,7.781284389,0,0,-3.136433598,-12.60215638,32.89951383,46.83793771,0.241638434,-46.8373144,-3.136433598,-12.58516379,41.54588331,68.30592951,0.352392497,-68.3050205,-3.136433598,-12.61214814,46.77631927,46.97607819,0.242351105,-46.97545304,-11.08313731,6.735833154,134.4865264,4.230217258,1
47.86044485,143.3826957,1,39.96043712,-3.136433681,-9.521195398,39.96043712,47.86044485,0.246909627,-47.85980794,2.235243644,0.010365974,-19.65229717,5.823869416,0,0,-3.136433598,-12.5099165,32.1236425,41.58673933,0.214547332,-41.58618589,-3.136433598,-12.6670664,40.31828613,78.46103893,0.404783034,-78.45999478,-3.136433598,-12.70022154,46.74481988,34.56473993,0.17832061,-34.56427994,-14.92019038,6.25665801,143.3826957,2.858914198,1
29.15158364,181.7032108,0,38.08455067,-3.136433681,-9.511517666,38.08455067,29.15158364,0.150391553,-29.15119571,1.122503628,-0.188366633,-19.43735063,11.47930509,0,0,-3.136433598,-12.31785095,30.59749228,49.02775671,0.252935781,-49.02710425,-3.136433598,-12.84061826,38.2563627,29.14172305,0.150343091,-29.14133524,-3.136433598,-12.90099111,49.95856636,54.94170124,0.283446012,-54.94097008,-13.82870171,7.746011939,181.7032108,0.957549032,1
22.98645643,149.9610352,1,38.19607147,-3.136433681,-9.512093004,38.19607147,22.98645643,0.118585972,-22.98615054,1.093973925,0.010365974,-19.6548337,6.068558228,0,0,-3.136433598,-12.6852426,31.60766292,75.46244325,0.389313183,-75.46143901,-3.136433598,-12.48648117,39.81441641,48.26518831,0.249001666,-48.264546,-3.136433598,-12.5325239,48.73898128,42.18251157,0.21762094,-42.18195021,-15.66183258,6.404977635,149.9610352,3.156824693,1
47.57170008,169.4496165,0,42.94254298,-3.136433681,-9.536580137,42.94254298,47.57170008,0.245420007,-47.57106702,0.044911435,-0.188366633,-19.49898722,11.15596831,0,0,-3.136433598,-12.2584903,30.11672524,45.90715868,0.236836515,-45.90654775,-3.136433598,-12.88659743,36.14351433,48.31361104,0.24925148,-48.31296809,-3.136433598,-12.90996305,40.67252421,56.13772326,0.289616328,-56.13697619,-11.82121997,10.57739031,169.4496165,0.920063779,1
37.90885367,139.8143743,1,36.43975551,-3.136433681,-9.503032137,36.43975551,37.90885367,0.195569869,-37.9083492,2.549942701,0.010365974,-19.67689491,8.196715056,0,0,-3.136433598,-12.39003731,31.02939366,38.88001078,0.200583232,-38.87949337,-3.136433598,-12.78421588,40.88372454,42.8258469,0.220939928,-42.82527698,-3.136433598,-12.83054778,49.86433939,47.68249206,0.245995517,-47.68185751,-12.83138312,5.582359539,139.8143743,2.473204924,1
44.89103316,116.2825595,1,34.57069384,-3.136433681,-9.493389614,34.57069384,44.89103316,0.231590581,-44.89043578,1.669420717,0.010365974,-19.64544115,5.162495986,0,0,-3.136433598,-12.12486138,30.76002396,64.15824654,0.330994466,-64.15739273,-3.136433598,-13.04477346,40.25858894,40.325108,0.208038535,-40.32457136,-3.136433598,-13.08432729,47.92539395,79.73032293,0.411331312,-79.72926188,-11.37237269,5.351762586,116.2825595,4.411415998,1
32.34281225,131.1668957,1,31.44428308,-3.136433681,-9.477260403,31.44428308,32.34281225,0.166854941,-32.34238185,2.314697065,-0.188366633,-19.37877689,11.7865746,0,0,-3.136433598,-12.8298025,31.03136387,73.5585127,0.379490743,-73.55753379,-3.136433598,-12.32714619,37.52644974,43.69298875,0.22541354,-43.69240729,-3.136433598,-12.35453642,42.83555729,27.86639393,0.143763627,-27.86602309,-11.04938018,8.327729004,131.1668957,2.261374371,1
33.69903335,171.2908484,0,41.4329974,-3.136433681,-9.528792364,41.4329974,33.69903335,0.173851618,-33.6985849,2.920250973,0.010365974,-19.67677676,8.18531731,0,0,-3.136433598,-12.47560803,33.30574801,75.23807577,0.388155663,-75.23707451,-3.136433598,-12.70625275,40.08177624,55.95157472,0.288655981,-55.95083012,-3.136433598,-12.76650932,51.76144044,63.97950583,0.330072337,-63.9786544,-15.9970225,11.10697439,171.2908484,0.396473832,1
21.51648568,141.8875775,1,31.53613648,-3.136433681,-9.477734277,31.53613648,21.51648568,0.111002467,-21.51619935,0.969679498,-0.055884577,-19.58480235,10.60384053,0,0,-3.136433598,-12.95738531,31.2406493,75.8638724,0.391384168,-75.86286281,-3.136433598,-12.20887593,39.12190922,31.61203483,0.163087509,-31.61161414,-3.136433598,-12.23586503,44.35326636,71.4436431,0.368580063,-71.44269234,-15.37673308,10.6102668,141.8875775,2.730428001,1
45.54794853,157.7321273,1,30.1413853,-3.136433681,-9.47053873,30.1413853,45.54794853,0.234979575,-45.5473424,2.340315228,-0.055884577,-19.58698388,10.56484483,0,0,-3.136433598,-12.31468234,33.94361928,56.36220265,0.290774424,-56.36145259,-3.136433598,-12.87212603,40.40332851,20.28895449,0.104671372,-20.28868449,-3.136433598,-12.90425864,46.63166357,43.34953071,0.223641629,-43.34895382,-16.41934891,5.924075429,157.7321273,3.177622319,1
32.3100595,125.8612312,0,48.99067958,-3.136433681,-9.567782585,48.99067958,32.3100595,0.166685971,-32.30962953,2.518053191,0.010365974,-19.6595854,6.526936169,0,0,-3.136433598,-12.57397858,29.25197905,42.82195178,0.220919833,-42.82138191,-3.136433598,-12.56946708,36.68914787,46.12174834,0.23794359,-46.12113456,-3.136433598,-12.61992202,46.4689405,69.85461766,0.360382229,-69.85368804,-11.14172846,9.309144285,125.8612312,0.996894533,1
26.66456177,141.7477249,0,41.17929471,-3.136433681,-9.527483507,41.17929471,26.66456177,0.137561133,-26.66420694,1.459248369,-0.055884577,-19.63080147,9.78158827,0,0,-3.136433598,-12.16652473,33.82492358,58.31456449,0.300846722,-58.31378845,-3.136433598,-13.02211073,40.87655423,30.52666836,0.157488068,-30.52626211,-3.136433598,-13.0536177,46.98362211,57.66101589,0.297475044,-57.66024854,-10.73322449,8.405259917,141.7477249,0.966619294,1
28.37050385,133.7331648,0,49.75266726,-3.136433681,-9.571713693,49.75266726,28.37050385,0.146362002,-28.37012631,2.47379171,0.010365974,-19.66621314,7.166287613,0,0,-3.136433598,-12.89262712,32.05480449,79.4698799,0.409987678,-79.46882233,-3.136433598,-12.26733474,37.08691031,29.39810879,0.151665793,-29.39771756,-3.136433598,-12.2989584,43.21659478,40.17802611,0.207279735,-40.17749143,-15.95144082,5.69212792,133.7331648,0.964870344,1
21.85055485,187.9291795,1,34.1057787,-3.136433681,-9.490991108,34.1057787,21.85055485,0.112725913,-21.85026408,2.313490996,-0.188366633,-19.41363314,11.60372364,0,0,-3.136433598,-12.74518912,29.38690243,72.2505586,0.372742966,-72.2495971,-3.136433598,-12.39770497,36.4468726,23.04339132,0.1188816,-23.04308466,-3.136433598,-12.430966,42.89393233,34.95411658,0.180329417,-34.95365142,-11.53723359,5.536287217,187.9291795,1.49430281,1
31.37502623,175.3873776,0,43.01318216,-3.136433681,-9.536944566,43.01318216,31.37502623,0.161862182,-31.37460871,2.235395216,0.010365974,-19.67198119,7.722707715,0,0,-3.136433598,-12.3032026,30.44359637,49.29551885,0.254317174,-49.29486283,-3.136433598,-12.84668218,36.74635309,77.92801238,0.402033133,-77.92697532,-3.136433598,-12.91441685,49.87551478,51.91050615,0.267807978,-51.90981533,-13.11501628,11.80030128,175.3873776,0.435387856,1
43.36803987,138.7851381,1,35.89001553,-3.136433681,-9.500196019,35.89001553,43.36803987,0.223733536,-43.36746275,2.610155541,-0.055884577,-19.608757,10.17564167,0,0,-3.136433598,-12.60228232,29.67357259,79.7860058,0.411618581,-79.78494402,-3.136433598,-12.54085226,36.2071905,69.88009958,0.360513691,-69.87916963,-3.136433598,-12.6047754,48.59755529,52.10750442,0.268824299,-52.10681097,-14.49404904,6.931381815,138.7851381,1.594152398,1
21.23433643,138.8669347,1,35.45745534,-3.136433681,-9.497964433,35.45745534,21.23433643,0.109546873,-21.23405385,1.164567361,-0.055884577,-19.64685085,9.494699144,0,0,-3.136433598,-12.8314513,30.87506256,26.84861537,0.138512874,-26.84825807,-3.136433598,-12.32142447,36.89328132,57.01598365,0.294147302,-57.01522489,-3.136433598,-12.38914659,50.02001039,43.9542606,0.22676145,-43.95367566,-12.69247855,11.2544012,138.8669347,2.098228928,1
29.29211942,166.5204824,1,42.9648353,-3.136433681,-9.536695144,42.9648353,29.29211942,0.15111657,-29.29172962,0.675470074,-0.188366633,-19.4620007,11.34999434,0,0,-3.136433598,-12.97733383,31.49620269,50.30871698,0.259544296,-50.30804748,-3.136433598,-12.19096297,39.26086703,41.51378088,0.214170937,-41.51322842,-3.136433598,-12.24436722,49.61233008,71.42680097,0.368493174,-71.42585043,-15.34966233,7.613981951,166.5204824,1.393360275,1
28.16569499,176.0962705,1,30.83978967,-3.136433681,-9.474141811,30.83978967,28.16569499,0.145305403,-28.16532018,2.915924084,-0.188366633,-19.36043331,11.88280244,0,0,-3.136433598,-12.71645002,31.28191014,71.38255302,0.368264897,-71.38160307,-3.136433598,-12.44512113,38.17218135,77.80324601,0.40138946,-77.80221061,-3.136433598,-12.49194359,47.24788254,55.34212101,0.28551179,-55.34138453,-19.42356073,5.210134703,176.0962705,2.397885003,1
25.14451873,127.2342401,1,43.1032697,-3.136433681,-9.537409329,43.1032697,25.14451873,0.129719307,-25.14418412,1.32640775,-0.055884577,-19.59924897,10.34560156,0,0,-3.136433598,-12.33488261,32.15706255,36.98569498,0.190810395,-36.98520277,-3.136433598,-12.83280406,38.4834084,27.01491971,0.139370843,-27.0145602,-3.136433598,-12.857225,43.21697365,35.00633614,0.180598819,-35.00587028,-8.47725221,7.95170363,127.2342401,1.016248434,1
20.48709582,121.7097503,1,45.95948611,-3.136433681,-9.552144602,45.95948611,20.48709582,0.105691897,-20.48682318,1.695578307,0.010365974,-19.67106787,7.634604049,0,0,-3.136433598,-12.2542477,30.38193041,67.57872425,0.348640821,-67.57782491,-3.136433598,-12.89245766,36.19186977,22.62112915,0.116703136,-22.62082811,-3.136433598,-12.93582592,44.59803747,49.61405481,0.255960512,-49.61339455,-8.400647476,9.518351892,121.7097503,1.050923035,1
36.16804881,103.3205577,0,50.96844153,-3.136433681,-9.577985895,50.96844153,36.16804881,0.186589144,-36.16756751,1.96136134,0.010365974,-19.64482901,5.103445591,0,0,-3.136433598,-12.85136865,30.34335506,72.4339079,0.373688871,-72.43294396,-3.136433598,-12.29657639,36.4691945,33.29167058,0.171752804,-33.29122754,-3.136433598,-12.36306023,49.35590558,66.79885086,0.344617429,-66.7979619,-12.49188851,8.137311701,103.3205577,0.676175259,1
34.54021744,164.704381,0,47.57235268,-3.136433681,-9.56046541,47.57235268,34.54021744,0.178191244,-34.53975779,0.766153305,-0.055884577,-19.64232457,9.575608271,0,0,-3.136433598,-12.69600973,29.43379692,57.96191464,0.29902739,-57.96114329,-3.136433598,-12.44058644,35.17936664,38.58303622,0.19905113,-38.58252276,-3.136433598,-12.47745469,42.32562065,78.91807762,0.407140912,-78.91702738,-19.59496705,6.504249108,164.704381,0.903862747,1
38.04638131,183.168898,1,50.77244572,-3.136433681,-9.576974749,50.77244572,38.04638131,0.196279367,-38.04587501,1.572370087,-0.188366633,-19.50629263,11.11764516,0,0,-3.136433598,-12.43283346,32.03116711,49.52710951,0.255511958,-49.52645041,-3.136433598,-12.74008284,39.62272159,25.68218325,0.132495213,-25.68184148,-3.136433598,-12.78775536,48.86319072,70.95488202,0.366058528,-70.95393776,-15.17854823,11.06853839,183.168898,1.952080469,1
40.34155964,192.1233123,1,32.41604494,-3.136433681,-9.482273741,32.41604494,40.34155964,0.208120076,-40.3410228,1.779296339,0.010365974,-19.64767847,5.378321505,0,0,-3.136433598,-12.86925619,29.36007387,45.95528143,0.237084781,-45.95466987,-3.136433598,-12.26801402,35.3832927,51.61663806,0.266291903,-51.61595115,-3.136433598,-12.32684242,46.78613212,58.07530937,0.299612397,-58.07453651,-9.314059053,11.27018935,192.1233123,4.814705125,1
31.18661403,133.6538194,1,36.46005944,-3.136433681,-9.503136886,36.46005944,31.18661403,0.160890173,-31.18619901,1.718103019,-0.055884577,-19.59309431,10.45561851,0,0,-3.136433598,-12.16637276,31.48119528,72.43354572,0.373687002,-72.43258178,-3.136433598,-12.99140533,37.239099,25.03854556,0.129174665,-25.03821235,-3.136433598,-13.04142561,46.93464113,64.86977921,0.334665287,-64.86891593,-16.41495926,9.409864141,133.6538194,1.258903269,1
23.0799355,186.375027,0,44.55238928,-3.136433681,-9.544885364,44.55238928,23.0799355,0.119068226,-23.07962836,0.405684671,-0.055884577,-19.5986128,10.35697334,0,0,-3.136433598,-13.07252671,33.61595948,68.64241336,0.354128428,-68.64149988,-3.136433598,-12.11289768,40.46077005,58.97641581,0.304261234,-58.97563096,-3.136433598,-12.16144373,49.87056051,44.56423848,0.229908346,-44.56364542,-15.67727342,8.348936414,186.375027,0.768893386,1
43.26391779,116.0953029,1,40.71539012,-3.136433681,-9.525090215,40.71539012,43.26391779,0.223196375,-43.26334206,2.107543916,0.010365974,-19.67441497,7.957485431,0,0,-3.136433598,-12.72948405,33.48899214,69.04584397,0.35620974,-69.04492511,-3.136433598,-12.46215391,41.79300993,28.93826085,0.149293423,-28.93787574,-3.136433598,-12.48809838,46.82188484,79.44020712,0.409834595,-79.43914994,-13.71300283,10.23931475,116.0953029,1.362050978,1
46.7188586,199.2259958,1,48.91494873,-3.136433681,-9.567391888,48.91494873,46.7188586,0.241020241,-46.71823689,0.131926983,0.010365974,-19.68106618,8.599100998,0,0,-3.136433598,-12.80226968,30.4675484,36.30042835,0.187275083,-36.29994526,-3.136433598,-12.34198856,35.63050925,55.95084546,0.288652219,-55.95010087,-3.136433598,-12.40531014,47.90427197,51.13804562,0.263822829,-51.13736508,-8.727183031,7.306834661,199.2259958,1.239741739,1
44.22108534,125.5393149,1,38.96157113,-3.136433681,-9.51604223,38.96157113,44.22108534,0.228134354,-44.22049687,2.982696431,0.010365974,-19.64467749,5.088829427,0,0,-3.136433598,-12.68909519,33.05661116,51.99776789,0.268258164,-51.99707591,-3.136433598,-12.50085521,41.89838715,29.45852911,0.151977503,-29.45813708,-3.136433598,-12.534889,48.49523201,59.5404198,0.307170949,-59.53962744,-13.09635623,11.64923357,125.5393149,3.486330367,1
30.19864746,143.9566047,1,47.65581843,-3.136433681,-9.560896012,47.65581843,30.19864746,0.155793303,-30.19824559,1.351268769,-0.188366633,-19.39342972,11.70970796,0,0,-3.136433598,-12.30678419,30.41858384,28.85697578,0.14887407,-28.85659176,-3.136433598,-12.84647407,37.42524579,56.49729945,0.291471393,-56.49654759,-3.136433598,-12.91121002,49.97315909,78.67557194,0.405889817,-78.67452493,-14.74548409,10.98374259,143.9566047,1.306914384,1
25.90039984,177.0532711,1,32.77036886,-3.136433681,-9.484101704,32.77036886,25.90039984,0.13361886,-25.90005517,0.869479357,0.010365974,-19.65418631,6.006106645,0,0,-3.136433598,-12.99049195,32.73738758,63.12979045,0.325688628,-63.12895033,-3.136433598,-12.19373255,41.10696549,37.40562594,0.192976833,-37.40512815,-3.136433598,-12.22785927,47.72182333,38.02874597,0.196191529,-38.02823989,-12.19184284,11.67154895,177.0532711,4.491992048,1
37.21094113,190.50117,1,39.33289567,-3.136433681,-9.5179579,39.33289567,37.21094113,0.191969373,-37.21044594,2.119787842,0.010365974,-19.68324267,8.809058435,0,0,-3.136433598,-12.34381852,29.35526882,44.88784421,0.231577838,-44.88724685,-3.136433598,-12.80146241,36.94218864,57.81954355,0.298292893,-57.81877409,-3.136433598,-12.83360975,43.17337816,51.58468924,0.266127078,-51.58400276,-18.59821488,11.59394153,190.50117,1.40442619,1
37.20265014,131.9259071,1,46.58800722,-3.136433681,-9.555387154,46.58800722,37.20265014,0.1919266,-37.20215507,1.976440466,-0.188366633,-19.47995634,11.25580157,0,0,-3.136433598,-12.40890227,33.94451986,27.38204131,0.141264836,-27.38167691,-3.136433598,-12.78193741,41.18358403,38.30767552,0.197630536,-38.30716572,-3.136433598,-12.81819473,48.21142138,78.36125222,0.404268232,-78.36020939,-14.24917251,8.06723112,131.9259071,1.170637392,1
23.17009414,126.6365805,1,37.80259801,-3.136433681,-9.510063067,37.80259801,23.17009414,0.11953335,-23.1697858,1.545752802,0.010365974,-19.6778503,8.288877825,0,0,-3.136433598,-12.41555112,29.04835939,48.99401848,0.252761724,-48.99336647,-3.136433598,-12.73200055,37.68905241,25.01355973,0.129045763,-25.01322685,-3.136433598,-12.77695989,46.40362089,28.12771395,0.145111785,-28.12733963,-20.23667136,5.157296085,126.6365805,2.127267987,1
33.38689575,113.161061,1,49.95113002,-3.136433681,-9.572737566,49.95113002,33.38689575,0.172241315,-33.38645146,0.978289879,-0.055884577,-19.6319174,9.761640532,0,0,-3.136433598,-12.77286169,31.97922729,75.2453339,0.388193108,-75.24433255,-3.136433598,-12.40980858,41.56441642,59.9789443,0.309433311,-59.97814611,-3.136433598,-12.43463871,46.3772955,78.39974463,0.404466815,-78.39870129,-15.1990849,8.25517358,113.161061,1.088210979,1
20.67142606,110.267111,1,51.40710251,-3.136433681,-9.580248955,51.40710251,20.67142606,0.106642847,-20.67115097,0.821657449,-0.055884577,-19.63381652,9.727693013,0,0,-3.136433598,-12.52976914,33.83683653,59.08401094,0.304816321,-59.08322465,-3.136433598,-12.67345092,43.69067036,32.81386063,0.169287767,-32.81342395,-3.136433598,-12.70915985,50.61221174,67.39160991,0.347675493,-67.39071307,-10.58902713,8.776567781,110.267111,1.726805454,1
37.55186246,111.1682186,1,50.98066637,-3.136433681,-9.578048963,50.98066637,37.55186246,0.193728169,-37.55136274,0.945383013,-0.055884577,-19.60051827,10.32291236,0,0,-3.136433598,-12.39437887,29.98304115,52.13973568,0.268990581,-52.13904181,-3.136433598,-12.76296494,38.65246806,60.16847889,0.310411126,-60.16767817,-3.136433598,-12.7875764,43.42296214,61.89643366,0.319325701,-61.89560995,-8.969392348,9.849229102,111.1682186,1.857589616,1
25.04325481,144.0667837,1,38.87243508,-3.136433681,-9.515582376,38.87243508,25.04325481,0.129196892,-25.04292155,0.001547656,-0.055884577,-19.64652991,9.50043615,0,0,-3.136433598,-12.39953857,31.41502812,49.8264259,0.257056141,-49.82576281,-3.136433598,-12.76097907,37.83567732,38.82005618,0.200273924,-38.81953956,-3.136433598,-12.82702082,50.6366965,68.15100075,0.351593214,-68.15009381,-9.584872281,10.97412722,144.0667837,1.117392399,1
22.86318268,151.7343166,1,37.54755503,-3.136433681,-9.508747295,37.54755503,22.86318268,0.117950009,-22.86287843,1.340161215,0.010365974,-19.64469172,5.090201554,0,0,-3.136433598,-12.67398185,31.80251211,53.09325554,0.27390982,-53.09254898,-3.136433598,-12.49879862,39.82442198,31.86465134,0.164390766,-31.86422729,-3.136433598,-12.54341378,48.4722783,48.80716282,0.25179773,-48.8065133,-9.407124616,7.46445002,151.7343166,3.799857128,1
43.98447263,140.8067121,1,42.86473093,-3.136433681,-9.536178703,42.86473093,43.98447263,0.226913681,-43.98388731,1.558220101,-0.188366633,-19.54213947,10.92959773,0,0,-3.136433598,-12.62323276,30.04993577,41.0101612,0.211572746,-41.00961545,-3.136433598,-12.52408732,36.64206181,24.6992978,0.127424475,-24.6989691,-3.136433598,-12.58503103,48.45491706,45.36753696,0.234052589,-45.36693321,-11.4700649,11.97353231,140.8067121,1.459069855,1
49.31890544,185.4839533,0,51.77092023,-3.136433681,-9.582125897,51.77092023,49.31890544,0.254433752,-49.31824913,0.899000768,0.010365974,-19.64377234,5.001512757,0,0,-3.136433598,-12.17955603,32.44003821,33.62429977,0.173468849,-33.6238523,-3.136433598,-12.98724926,38.02999719,20.35673679,0.105021063,-20.35646589,-3.136433598,-13.04489144,49.20290821,76.51489853,0.394742833,-76.51388028,-9.693369244,8.309075833,185.4839533,0.247091941,1
21.69340977,190.8805711,1,32.41939421,-3.136433681,-9.48229102,32.41939421,21.69340977,0.111915209,-21.69312108,1.484699735,-0.188366633,-19.39305423,11.71167768,0,0,-3.136433598,-12.86493534,31.38374039,54.91266405,0.283296208,-54.91193328,-3.136433598,-12.30101823,38.91942205,70.18259335,0.362074266,-70.18165936,-3.136433598,-12.35013999,48.44080207,74.87304484,0.386272457,-74.87204844,-10.9488355,11.28380749,190.8805711,1.980250478,1
43.58710801,172.9992661,1,39.93199949,-3.136433681,-9.521048688,39.93199949,43.58710801,0.224863697,-43.58652797,0.023027607,0.010365974,-19.67483641,7.998139863,0,0,-3.136433598,-12.76274,32.05514845,56.99358138,0.294031727,-56.99282292,-3.136433598,-12.41827958,41.1685657,66.25265508,0.341799588,-66.2517734,-3.136433598,-12.46516688,50.25683373,78.03532717,0.402586774,-78.03428869,-11.28173012,9.129086291,172.9992661,1.642742373,1
28.75213229,156.3286265,1,31.49140354,-3.136433681,-9.477503499,31.49140354,28.75213229,0.148330804,-28.75174967,1.152384537,0.010365974,-19.66544473,7.092162312,0,0,-3.136433598,-12.28139663,31.69313487,63.99177422,0.33013563,-63.99092263,-3.136433598,-12.88095852,37.91404801,62.24124906,0.321104615,-62.24042076,-3.136433598,-12.94945129,51.19015276,75.94577379,0.3918067,-75.94476311,-12.27877671,11.56324229,156.3286265,4.352858066,1
28.29892018,193.9313521,0,41.92780632,-3.136433681,-9.531345092,41.92780632,28.29892018,0.145992705,-28.29854359,1.598673376,-0.188366633,-19.51580698,11.06773424,0,0,-3.136433598,-12.54118752,31.3411581,55.62232281,0.28695736,-55.6215826,-3.136433598,-12.61885268,37.81663784,35.00085168,0.180570525,-35.0003859,-3.136433598,-12.67653575,48.99747594,33.63543002,0.17352627,-33.63498241,-8.61242521,6.087462533,193.9313521,0.205098088,1
